rgvX,rgvY,Time
11.294266700744629,13.749341011047363,STANDBY,1712169058.547754
11.294266700744629,13.749341011047363,STANDBY,1712169058.548444
11.294266700744629,13.749341011047363,STANDBY,1712169058.548524
11.294266700744629,13.749341011047363,STANDBY,1712169058.613092
11.294266700744629,13.749341011047363,STANDBY,1712169058.61326
11.294266700744629,13.749341011047363,STANDBY,1712169058.61331
11.294266700744629,13.749341011047363,STANDBY,1712169058.613346
11.294266700744629,13.749341011047363,STANDBY,1712169058.61338
11.294266700744629,13.749341011047363,STANDBY,1712169058.613413
11.294266700744629,13.749341011047363,STANDBY,1712169058.613445
11.294266700744629,13.749341011047363,STANDBY,1712169058.613486
10.495892524719238,15.517781257629395,STANDBY,1712169058.613518
10.495892524719238,15.517781257629395,STANDBY,1712169058.613829
10.495892524719238,15.517781257629395,STANDBY,1712169058.613899
10.495892524719238,15.517781257629395,STANDBY,1712169058.613945
10.495892524719238,15.517781257629395,STANDBY,1712169058.613985
10.495892524719238,15.517781257629395,STANDBY,1712169058.708842
10.495892524719238,15.517781257629395,STANDBY,1712169058.795563
10.495892524719238,15.517781257629395,STANDBY,1712169058.891904
10.495892524719238,15.517781257629395,STANDBY,1712169059.011132
33.57840347290039,9.961538314819336,STANDBY,1712169059.096092
33.57840347290039,9.961538314819336,STANDBY,1712169059.235876
34.05183792114258,10.024794578552246,STANDBY,1712169059.311448
34.05183792114258,10.024794578552246,STANDBY,1712169059.392451
33.9385871887207,10.518115997314453,STANDBY,1712169059.488865
33.9385871887207,10.518115997314453,STANDBY,1712169059.589543
33.9385871887207,10.518115997314453,STANDBY,1712169059.689313
33.9385871887207,10.518115997314453,STANDBY,1712169059.791776
33.9385871887207,10.518115997314453,STANDBY,1712169059.888147
33.9385871887207,10.518115997314453,STANDBY,1712169060.011379
33.9385871887207,10.518115997314453,STANDBY,1712169060.091954
33.9385871887207,10.518115997314453,STANDBY,1712169060.195194
33.9385871887207,10.518115997314453,STANDBY,1712169060.306243
33.9385871887207,10.518115997314453,STANDBY,1712169060.393958
33.9385871887207,10.518115997314453,STANDBY,1712169060.510978
36.56938934326172,13.461657524108887,STANDBY,1712169064.76599
