-4.67489366726286e-310,-5.204128578142205e-305,0.0,0.00010867376113286228,-0.00015820503176653091,1.7787595848229267,STANDBY,7.99
2669034.1663794094,-3670817.8974477816,0.0,0.00011715105938468051,-0.00014595426910088993,1.7508132616665701,STANDBY,8.237
0.0,0.0,0.0,0.00010517050395695345,-5.533831426872019e-05,1.7171101282027106,STANDBY,8.487
0.0,0.0,0.0,0.00010635386570332381,1.476850798113085e-06,1.6870117197420937,STANDBY,8.738
0.0,0.0,0.0,0.00011857261415546536,5.235377466307242e-05,1.6650236482408385,STANDBY,8.989
0.0,0.0,0.0,0.0001062068986354744,7.977890345501697e-05,1.6456177468088011,STANDBY,9.241
0.0,0.0,0.0,0.00018251153232970926,0.00017706194194033747,1.570794245162977,STANDBY,9.488
0.0,0.0,0.0,0.0001876678143159831,0.0001750258670654148,1.57110409025592,STANDBY,9.739
0.0,0.0,0.0,0.00021010174532396438,0.00016660420806147166,1.5710810128101167,STANDBY,9.989
0.0,0.0,0.0,0.00020080032118105986,0.0001719133142614737,1.57107037486532,STANDBY,10.238
0.0,0.0,0.0,0.00017679882876084845,0.00017637838027440012,1.5710638792978155,STANDBY,10.489
0.0,0.0,0.0,0.00015211962454462143,0.00015445180179085588,1.571031685950237,STANDBY,10.74
0.0,0.0,0.0,0.0001439356419721031,0.00012325934949330994,1.5710019005226226,STANDBY,10.991
0.0,0.0,0.0,0.00013642176054393595,9.259958460461355e-05,1.5709765561649127,STANDBY,11.239
0.0,0.0,0.0,0.00014193136303195455,7.654460205230866e-05,1.5709610377696828,STANDBY,11.489
0.0,0.0,0.0,0.00013152528845214939,7.518833444919437e-05,1.5709446496646875,STANDBY,11.74
0.0,0.0,0.0,0.0001425641676175753,6.756372749805455e-05,1.5709281432380688,STANDBY,11.989
0.0,0.0,0.0,0.00014598898997040193,4.871742203249596e-05,1.5709088134052018,STANDBY,12.241
0.0,0.0,0.0,0.00013420527102401202,3.268825821578502e-05,1.570886808290032,STANDBY,12.49
0.0,0.0,0.0,0.0001456844474885026,1.7304271750617776e-05,1.570874078631112,STANDBY,12.74
0.0,0.0,0.0,0.0001615035871507014,4.700776116806073e-06,1.5708640039764024,STANDBY,12.99
0.0,0.0,0.0,0.00016347363998623293,6.8391009335755345e-06,1.5708715179596933,STANDBY,13.242
0.0,0.0,0.0,0.00018494745017936175,4.9796753955888765e-06,1.5708772093301542,STANDBY,13.492
0.0,0.0,0.0,0.0002055350632869983,7.556283435405957e-06,1.5708871766572137,STANDBY,13.741
0.0,0.0,0.0,0.00021528356592146405,1.6739586499170414e-05,1.5708840891700842,STANDBY,13.991
0.0,0.0,0.0,0.00022697425447379892,1.526103733340282e-05,1.5709047326770982,STANDBY,14.243
0.0,0.0,0.0,0.00024160691827976798,1.3348671018320644e-05,1.5709186782649502,STANDBY,14.49
0.0,0.0,0.0,0.0002539644774512732,2.0098077584407282e-05,1.5709340903729918,STANDBY,14.742
0.0,0.0,0.0,0.0002668479282872165,2.3873826648923565e-05,1.5709478233937433,STANDBY,15.0
0.0,0.0,0.0,0.0002784903626886542,1.919356873258947e-05,1.570964560948431,STANDBY,15.247
0.0,0.0,0.0,0.0002864406560545201,2.0166018657619174e-05,1.5709790892895565,STANDBY,15.494
0.0,0.0,0.0,0.00028996213222829347,1.513643837824927e-05,1.570999536505786,STANDBY,15.743
0.0,0.0,0.0,0.00029944968991888415,1.0008820936491252e-05,1.5710290689920094,STANDBY,15.995
0.0,0.0,0.0,0.0002927649184127683,-1.1356299864928856e-06,1.5710484575273027,STANDBY,16.244
0.0,0.0,0.0,0.0003015170223077173,-1.077082833944585e-05,1.5710871478684731,STANDBY,16.793
0.0,0.0,0.0,0.0003021520969921137,-1.0972492418659331e-05,1.5710879357091636,STANDBY,16.793
0.0,0.0,0.0,0.00031493362621379744,-1.877917748061008e-05,1.5711024371292466,STANDBY,16.993
0.0,0.0,0.0,0.00032293869298858296,-2.2344363969750665e-05,1.571109930346955,STANDBY,17.243
0.0,0.0,0.0,0.00031901389593234013,-2.3259361114469306e-05,1.571119484814352,STANDBY,17.493
0.0,0.0,0.0,0.0003242464445063257,-4.02296827815007e-05,1.571132426414641,STANDBY,17.744
0.0,0.0,0.0,0.0003256658965253617,-5.224479173193683e-05,1.5711433915155963,STANDBY,17.993
0.0,0.0,0.0,0.0003274920163673694,-5.471379336086098e-05,1.571150720587701,STANDBY,18.243
0.0,0.0,0.0,0.0003343158459754074,-5.7253433624282364e-05,1.571159131507391,STANDBY,18.495
0.0,0.0,0.0,0.00033812309266043544,-6.363939610309888e-05,1.5711616149954515,STANDBY,18.743
0.0,0.0,0.0,0.00034579756902506286,-7.024411024758584e-05,1.5711765728218035,STANDBY,18.995
8.259348760475405e-11,2.2362200979841873e-10,0.0,0.00034793443046485733,-7.46061123209074e-05,1.5711965088292512,STANDBY,19.245
8.259348760475405e-11,2.2362200979841873e-10,-0.003,0.00036403324338583,-7.521051884396e-05,1.5712274872665317,STANDBY,19.494
8.259348760475405e-11,2.2362200979841873e-10,-0.006,0.0003789571346712643,-9.069713269127531e-05,1.5712587190235523,STANDBY,19.744
8.259348760475405e-11,2.2362200979841873e-10,-0.008,0.0004085031105202967,-8.994838572107251e-05,1.5712831177250506,STANDBY,19.994
7.702283255639486e-12,4.5076831156620756e-10,-0.011,0.00040675379568686426,-0.00010178725642617786,1.5713014670789724,STANDBY,20.243
7.702283255639486e-12,4.5076831156620756e-10,-0.013,0.0004218219837637032,-0.00010911440767813471,1.5713269159339853,STANDBY,20.496
7.702283255639486e-12,4.5076831156620756e-10,-0.015,0.0004311057273296054,-0.0001207240638905205,1.5713497183776948,STANDBY,20.742
7.702283255639486e-12,4.5076831156620756e-10,-0.017,0.00045285504893375283,-0.00012951402459293598,1.5713777746448778,STANDBY,20.994
7.702283255639486e-12,4.5076831156620756e-10,-0.019,0.00045678968308469003,-0.00015123056073207403,1.5713952818212589,STANDBY,21.244
-4.670255293603987e-10,5.661604518536478e-11,-0.021,0.0004687974287660207,-0.00016685720765963197,1.571427885561951,STANDBY,21.495
-4.670255293603987e-10,5.661604518536478e-11,-0.023,0.000481065013445669,-0.0001662318391026928,1.5714449546092677,STANDBY,21.745
-4.670255293603987e-10,5.661604518536478e-11,-0.024,0.0004833200655409481,-0.0001677441759966313,1.5714687136376768,STANDBY,21.99
-4.670255293603987e-10,5.661604518536478e-11,-0.026,0.0004846651281693363,-0.0001805930805858224,1.571492846941345,STANDBY,22.246
-4.670255293603987e-10,5.661604518536478e-11,-0.027,0.000495057669467979,-0.0001962161768460646,1.5715158991541267,STANDBY,22.496
-4.670255293603987e-10,5.661604518536478e-11,-0.029,0.0004914004239251251,-0.0002097365068038924,1.571534893827282,STANDBY,22.746
-1.4205170373315923e-10,-2.340811988688074e-10,-0.03,0.0005010682507415647,-0.0002164135948987677,1.5715655573902205,STANDBY,22.995
-1.4205170373315923e-10,-2.340811988688074e-10,-0.032,0.0004979055956934922,-0.00022773246746510248,1.5715848943826294,STANDBY,23.245
-1.4205170373315923e-10,-2.340811988688074e-10,-0.033,0.0005169977084731097,-0.0002336663892492651,1.571589350935772,STANDBY,23.495
-1.4205170373315923e-10,-2.340811988688074e-10,-0.034,0.0005257961456661457,-0.000251425546593964,1.5716098198343553,STANDBY,23.744
-1.4205170373315923e-10,-2.340811988688074e-10,-0.035,0.000547747826203459,-0.00027605411014519626,1.5716253650051097,STANDBY,23.994
-1.4205170373315923e-10,-2.340811988688074e-10,-0.036,0.0005575881223191854,-0.00030166521901264765,1.5716371631159,STANDBY,24.246
-1.4205170373315923e-10,-2.340811988688074e-10,-0.038,0.0005758023471569056,-0.00031010826933197655,1.5716483944586963,STANDBY,24.494
-1.4205170373315923e-10,-2.340811988688074e-10,-0.039,0.0005959939444435175,-0.0003182711661793291,1.571673669680257,STANDBY,24.748
-1.3940848475613166e-10,2.1435653252410702e-10,-0.04,0.0006084223277864391,-0.00032871330040507,1.571683497694556,STANDBY,24.996
-1.3940848475613166e-10,2.1435653252410702e-10,-0.041,0.0006258941139092083,-0.00033854838693514455,1.5716990213866835,STANDBY,25.245
-1.3940848475613166e-10,2.1435653252410702e-10,-0.042,0.0006360198603940544,-0.00034929439425468434,1.5717087244291343,STANDBY,25.496
-1.3940848475613166e-10,2.1435653252410702e-10,-0.042,0.0006391262286340232,-0.0003641621733549981,1.5717145010156113,STANDBY,25.746
-1.3940848475613166e-10,2.1435653252410702e-10,-0.043,0.0006452538655137056,-0.00037201819941401465,1.5717348734641006,STANDBY,25.995
-1.3940848475613166e-10,2.1435653252410702e-10,-0.044,0.0006567762466145095,-0.0003825941239483655,1.571752597114772,STANDBY,26.247
-1.3940848475613166e-10,2.1435653252410702e-10,-0.045,0.000662670878227555,-0.00039490888593718393,1.571773404898357,STANDBY,26.497
-1.3940848475613166e-10,2.1435653252410702e-10,-0.046,0.0006704527768303986,-0.0004134721821174025,1.5717842933398232,STANDBY,26.746
-1.3940848475613166e-10,2.1435653252410702e-10,-0.046,0.0006823103758504028,-0.0004259781271684914,1.5718056257490554,STANDBY,26.997
-1.3940848475613166e-10,2.1435653252410702e-10,-0.047,0.0006862110458311971,-0.0004326170310378072,1.571827133479763,STANDBY,27.244
-1.3940848475613166e-10,2.1435653252410702e-10,-0.048,0.0007020507473496136,-0.0004424365470185875,1.5718458957879364,STANDBY,27.496
-1.3940848475613166e-10,2.1435653252410702e-10,-0.048,0.0006953790434633729,-0.00046944181667640816,1.5718527616143716,STANDBY,27.746
-1.3940848475613166e-10,2.1435653252410702e-10,-0.049,0.0007126978016456004,-0.00048092287033796305,1.571864474741977,STANDBY,27.997
