rgvX,rgvY,Time
14.105655670166016,-1.4991792440414429,STANDBY,1712170386.963951
14.105655670166016,-1.4991792440414429,STANDBY,1712170386.969929
14.105655670166016,-1.4991792440414429,STANDBY,1712170387.076602
14.105655670166016,-1.4991792440414429,STANDBY,1712170387.154231
14.105655670166016,-1.4991792440414429,STANDBY,1712170387.271642
14.105655670166016,-1.4991792440414429,STANDBY,1712170387.36517
9.253630638122559,-3.4961252212524414,STANDBY,1712170387.465478
9.253630638122559,-3.4961252212524414,STANDBY,1712170387.571508
9.253630638122559,-3.4961252212524414,STANDBY,1712170387.649259
9.253630638122559,-3.4961252212524414,STANDBY,1712170387.755418
9.253630638122559,-3.4961252212524414,STANDBY,1712170387.852492
9.253630638122559,-3.4961252212524414,STANDBY,1712170387.957678
9.253630638122559,-3.4961252212524414,STANDBY,1712170388.058301
9.253630638122559,-3.4961252212524414,STANDBY,1712170388.152965
26.868227005004883,14.126668930053711,STANDBY,1712170388.265036
26.868227005004883,14.126668930053711,STANDBY,1712170388.371754
26.868227005004883,14.126668930053711,STANDBY,1712170388.449987
14.141313552856445,-6.363386631011963,STANDBY,1712170400.275608
14.141313552856445,-6.363386631011963,STANDBY,1712170400.305691
14.141313552856445,-6.363386631011963,STANDBY,1712170400.36696
14.141313552856445,-6.363386631011963,STANDBY,1712170400.403283
14.141313552856445,-6.363386631011963,STANDBY,1712170400.51052
14.141313552856445,-6.363386631011963,STANDBY,1712170400.601823
14.141313552856445,-6.363386631011963,STANDBY,1712170400.713544
14.141313552856445,-6.363386631011963,STANDBY,1712170400.796511
14.141313552856445,-6.363386631011963,STANDBY,1712170400.897477
14.141313552856445,-6.363386631011963,STANDBY,1712170400.99681
14.141313552856445,-6.363386631011963,STANDBY,1712170401.098751
14.88287353515625,9.822270393371582,STANDBY,1712170482.810341
14.88287353515625,9.822270393371582,STANDBY,1712170482.816163
14.88287353515625,9.822270393371582,STANDBY,1712170482.86656
14.88287353515625,9.822270393371582,STANDBY,1712170482.96124
14.88287353515625,9.822270393371582,STANDBY,1712170483.053819
14.88287353515625,9.822270393371582,STANDBY,1712170483.149723
14.88287353515625,9.822270393371582,STANDBY,1712170483.278871
14.88287353515625,9.822270393371582,STANDBY,1712170483.358609
14.88287353515625,9.822270393371582,STANDBY,1712170483.451329
14.88287353515625,9.822270393371582,STANDBY,1712170483.57086
14.88287353515625,9.822270393371582,STANDBY,1712170483.661651
18.334779739379883,17.530170440673828,STANDBY,1712170483.763456
18.334779739379883,17.530170440673828,STANDBY,1712170483.852236
18.334779739379883,17.530170440673828,STANDBY,1712170483.989495
18.334779739379883,17.530170440673828,STANDBY,1712170484.050824
17.632495880126953,18.27873420715332,STANDBY,1712170484.146052
17.632495880126953,18.27873420715332,STANDBY,1712170484.271866
17.632495880126953,18.27873420715332,STANDBY,1712170484.365187
17.632495880126953,18.27873420715332,STANDBY,1712170484.450072
17.632495880126953,18.27873420715332,STANDBY,1712170484.560116
17.632495880126953,18.27873420715332,STANDBY,1712170484.66455
17.632495880126953,18.27873420715332,STANDBY,1712170484.762071
17.632495880126953,18.27873420715332,STANDBY,1712170484.851467
17.632495880126953,18.27873420715332,STANDBY,1712170484.968054
17.632495880126953,18.27873420715332,STANDBY,1712170485.058094
17.632495880126953,18.27873420715332,STANDBY,1712170485.179439
21.005414962768555,24.63104248046875,STANDBY,1712170485.268036
21.005414962768555,24.63104248046875,STANDBY,1712170485.363341
21.005414962768555,24.63104248046875,STANDBY,1712170485.458823
21.005414962768555,24.63104248046875,STANDBY,1712170485.56947
21.005414962768555,24.63104248046875,STANDBY,1712170485.677942
21.005414962768555,24.63104248046875,STANDBY,1712170485.749945
21.005414962768555,24.63104248046875,STANDBY,1712170485.869391
21.005414962768555,24.63104248046875,STANDBY,1712170485.961252
21.005414962768555,24.63104248046875,STANDBY,1712170486.056281
21.005414962768555,24.63104248
