X,Y,Z,Roll,Pitch,Yaw,Time
-0.002064836211502552,0.0020462225656956434,-0.0650489553809166,0.00137359148357039,-0.0011020686943084002,1.5723533607695739,43.897
-0.0031382518354803324,0.0031423205509781837,-0.06521718204021454,0.0014068612363187013,-0.0011357624316588044,1.57235210418259,44.145
-0.002258556429296732,0.0023045616690069437,-0.06551225483417511,0.0014702652115372358,-0.0011967492755502458,1.572362218229335,44.393
-0.0006998619646765292,0.0007885659579187632,-0.06582985073328018,0.0015337698860091503,-0.0012677471386268737,1.5723712444913127,44.65
0.0011511481134220958,-0.0010391015093773603,-0.0661386176943779,0.0015941046876830388,-0.0013316012918949125,1.5723770337088523,44.899
0.003111695172265172,-0.003002005163580179,-0.06639105826616287,0.0016544833779332574,-0.0014012744650244708,1.5724026529958954,45.148
0.004954138770699501,-0.004832263570278883,-0.06662371754646301,0.001729100709780806,-0.0014504459686577322,1.5724280920720213,45.395
0.006881861947476864,-0.006719983648508787,-0.06683424115180969,0.001768879126757139,-0.0015002557775005694,1.5724685906341787,45.648
0.008885140530765057,-0.008709069341421127,-0.06702287495136261,0.0018012423533943832,-0.0015306591521948567,1.5725006583987289,45.9
0.01102179940789938,-0.010790509171783924,-0.06717035919427872,0.0018248935230073865,-0.001547673717141151,1.5725341243112945,46.151
0.012823335826396942,-0.01249469444155693,-0.06730993092060089,0.0018377284286541279,-0.0015723492251709101,1.572568096164849,46.403
0.014514314942061901,-0.014165342785418034,-0.06745295226573944,0.0018425040179861126,-0.001584486570209265,1.572592945946616,46.654
0.016169017180800438,-0.015734607353806496,-0.06757243722677231,0.0018324350239706574,-0.0015667049447074535,1.5726143598465736,46.899
0.01776272803544998,-0.01727244444191456,-0.06767617911100388,0.0018186544766647156,-0.001554140006192029,1.5726316050302724,47.147
0.018653547391295433,-0.018220480531454086,-0.06779037415981293,0.001788679510354751,-0.0015262978849932551,1.5726554083547104,47.396
0.019362783059477806,-0.019019175320863724,-0.06787669658660889,0.001760170562192553,-0.0015023313462734225,1.5726618040960767,47.648
0.01998005621135235,-0.019713450223207474,-0.06795656681060791,0.001723514986224228,-0.0014680662425234918,1.5726869922971838,47.901
0.02054029330611229,-0.020365659147500992,-0.06801854819059372,0.0016885063378137882,-0.001434167614206672,1.572699635233965,48.152
0.02040855400264263,-0.020314253866672516,-0.06806881725788116,0.0016620816895735798,-0.0014030511956661942,1.5727020572547354,48.396
0.020214587450027466,-0.02019030600786209,-0.0681111216545105,0.0016205117572096529,-0.0013682879507541659,1.5727006474651881,48.651
0.02013992890715599,-0.020136402919888496,-0.06814180314540863,0.0015913413371888335,-0.0013319501886144283,1.572693666969661,48.898
0.020192505791783333,-0.02020501345396042,-0.06818614155054092,0.00155294756405031,-0.0013084653764963146,1.5726841597959886,49.156
0.019742807373404503,-0.01974032074213028,-0.0682724118232727,0.0015292807947841819,-0.0012840277049690485,1.5726821296291915,49.402
0.019353866577148438,-0.019320432096719742,-0.06834188848733902,0.001504414249211305,-0.001256996882148087,1.572669755378973,49.652
0.01908412203192711,-0.019056886434555054,-0.06838864088058472,0.0014911851612848578,-0.0012436192482709885,1.572655870872785,49.905
0.01901315525174141,-0.019029658287763596,-0.06844555586576462,0.001491913688368851,-0.0012276169145479796,1.5726434185078855,50.155
0.018566101789474487,-0.01858990453183651,-0.06848031282424927,0.0014819806674492893,-0.0012088420335203411,1.5726338412521892,50.399
0.018256952986121178,-0.018276764079928398,-0.06846562027931213,0.001467081019654625,-0.001199370366521179,1.572608499615688,50.653
0.018111130222678185,-0.01814434304833412,-0.06841972470283508,0.0014537145616484223,-0.0011975292582064867,1.5725906467440098,50.907
0.018157904967665672,-0.0182170569896698,-0.06839253008365631,0.0014454850461331535,-0.0011974943336099382,1.5725708820999156,51.148
