AR_A
11,303,20,265,60,271,51,309,103.655,Primary
138,415,134,381,167,372,172,406,103.976,Primary
258,490,250,460,278,448,285,478,104.301,Primary
303,616,288,589,309,572,325,598,104.665,Primary
298,622,278,598,296,578,316,602,104.998,Primary
195,403,174,372,198,353,219,384,105.333,Primary
234,132,205,109,223,77,252,101,105.688,Primary
1865,250,1892,280,1859,304,1833,273,107.947,Primary
1872,377,1894,411,1859,430,1838,396,108.302,Primary
1878,460,1895,496,1858,511,1841,475,108.68,Primary
1871,506,1898,536,1867,561,1840,530,109.033,Primary
1837,514,1860,545,1828,567,1806,536,109.406,Primary
1766,524,1780,555,1748,573,1734,543,109.763,Primary
1737,550,1760,572,1733,599,1711,577,110.093,Primary
1745,589,1766,612,1738,638,1716,614,110.427,Primary
1761,650,1796,659,1781,693,1746,685,110.785,Primary
1753,743,1788,755,1772,789,1737,777,111.146,Primary
1745,822,1781,838,1763,871,1727,856,111.472,Primary
1710,869,1744,886,1725,919,1690,902,111.821,Primary
1643,937,1675,957,1654,987,1622,968,112.147,Primary
1590,981,1611,1010,1580,1031,1559,1002,112.493,Primary
1537,1015,1544,1049,1509,1057,1502,1023,112.856,Primary
64,994,43,1026,12,1006,32,974,121.042,Primary
