rgvX,rgvY,Time
0.36175915598869324,13.428500175476074,Search,65.741,Primary
-0.3584209978580475,12.765301704406738,Search,65.992,Primary
-1.0250040292739868,12.770995140075684,Search,66.263,Primary
-1.8801065683364868,12.894164085388184,Search,66.537,Primary
-3.245856761932373,12.773566246032715,Search,66.816,Primary
-6.8669962882995605,10.047333717346191,Search,73.702,Primary
-4.227689743041992,11.332780838012695,Search,73.996,Primary
-2.723782777786255,11.737028121948242,Search,74.286,Primary
-2.602008819580078,11.748948097229004,Search,74.551,Primary
-3.1800198554992676,11.69124984741211,Trail,74.843,Primary
-6.592241287231445,10.231270790100098,Trail,75.133,Primary
-5.187511920928955,9.637850761413574,Search,81.406,Primary
-1.35457444190979,10.823444366455078,Search,81.697,Primary
2.4728403091430664,10.78579330444336,Search,81.963,Primary
4.575137615203857,10.065302848815918,Search,82.257,Primary
5.234785079956055,9.76681900024414,Search,82.55,Primary
4.956870079040527,9.827533721923828,Trail,82.844,Primary
1.75043523311615,11.02013111114502,Trail,83.103,Primary
-1.7558895349502563,10.98894214630127,Trail,83.394,Primary
-4.914538383483887,9.872440338134766,Trail,83.721,Primary
-7.885070323944092,9.894989967346191,Trail,88.021,Primary
-7.718770980834961,10.517022132873535,Trail,88.353,Primary
-7.43754243850708,11.195791244506836,Trail,88.663,Primary
-7.178313255310059,11.789546966552734,Trail,89.029,Primary
-7.027307510375977,12.523435592651367,Trail,89.386,Primary
-6.79178524017334,13.13185977935791,Trail,89.729,Primary
-6.586716175079346,13.872762680053711,Trail,90.08,Primary
-6.325555801391602,14.710211753845215,Trail,90.416,Primary
3.0379817485809326,-12.846322059631348,Search,114.0,Primary
3.0741684436798096,-11.910614967346191,Search,114.311,Primary
3.168181896209717,-11.139269828796387,Search,114.584,Primary
3.188555955886841,-10.366381645202637,Search,114.897,Primary
3.2457499504089355,-9.422683715820312,Search,115.233,Primary
2.1547911167144775,-8.806537628173828,Trail,115.561,Primary
-0.14854183793067932,-7.806698799133301,Coarse,115.876,Primary
-1.900542974472046,-6.62667179107666,Coarse,116.215,Primary
-2.6341819763183594,-5.393487930297852,Coarse,116.475,Secondary
-2.649401903152466,-5.431273937225342,Coarse,116.57,Primary
-2.4194278717041016,-4.761018753051758,Coarse,116.826,Secondary
-2.4571585655212402,-4.848352909088135,Coarse,116.887,Primary
-2.259096384048462,-4.3697381019592285,Coarse,117.15,Secondary
-2.2822396755218506,-4.417763710021973,Coarse,117.216,Primary
-2.3452866077423096,-3.979297637939453,Coarse,117.429,Secondary
-2.379178285598755,-4.0576395988464355,Coarse,117.483,Primary
-2.5462448596954346,-3.759044885635376,Coarse,117.708,Secondary
-2.557783842086792,-3.788717269897461,Coarse,117.778,Primary
-3.091118097305298,-3.473524570465088,Coarse,118.122,Primary
-3.728175401687622,-3.098947286605835,Coarse,118.45,Primary
-4.4154462814331055,-2.8971524238586426,Coarse,118.776,Primary
-5.0400896072387695,-2.481977701187134,Coarse,119.126,Primary
-5.514991283416748,-2.0966084003448486,Coarse,119.445,Primary
-6.014242172241211,-1.8727893829345703,Coarse,119.77,Primary
-6.496370792388916,-1.4253008365631104,Coarse,120.067,Primary
-6.911091327667236,-1.1137079000473022,Coarse,120.421,Primary
-7.429638385772705,-0.7444831728935242,Coarse,120.726,Primary
6.30036735534668,-6.80039644241333,Search,143.576,Primary
6.114129066467285,-6.88001823425293,Search,143.899,Primary
5.811509132385254,-6.952336311340332,Search,144.241,Primary
5.483829021453857,-6.949802875518799,Search,144.602,Primary
4.86153507232666,-7.162205696105957,Trail,144.959,Primary
2.0944302082061768,-8.156478881835938,Trail,145.287,Primary
-1.0360194444656372,-8.229788780212402,Coarse,145.668,Primary
-4.325556755065918,-6.938021659851074,Coarse,145.965,Primary
-6.412234306335449,-5.0482282638549805,Coarse,146.273,Primary
-6.856642246246338,4.486964225769043,Coarse,148.361,Primary
-6.140252113342285,5.597625255584717,Coarse,148.768,Primary
-5.205356597900391,6.604025363922
