rgvX,rgvY,Time
18.523345947265625,15.572976112365723,Search,195.118
18.71592140197754,15.473841667175293,Search,195.192
18.903133392333984,15.383932113647461,Search,195.264
18.51138687133789,15.542072296142578,Search,195.336
18.644466400146484,15.479090690612793,Search,195.426
18.812782287597656,15.399386405944824,Search,195.521
18.390012741088867,15.638093948364258,Search,195.622
18.650846481323242,15.50864315032959,Search,195.722
18.238603591918945,15.730610847473145,Search,195.822
18.4896297454834,15.598939895629883,Search,195.922
18.631271362304688,15.417983055114746,Search,196.022
18.291494369506836,16.198198318481445,Search,196.133
18.389162063598633,15.748748779296875,Trail,196.22
18.305097579956055,16.727380752563477,Trail,196.32
18.383237838745117,16.363128662109375,Trail,196.42
18.562402725219727,15.869514465332031,Trail,196.522
19.20068359375,16.13056182861328,Trail,196.621
19.59622573852539,16.061813354492188,Coarse,196.725
20.01912498474121,16.436233520507812,Coarse,196.819
20.536876678466797,16.71479034423828,Coarse,196.923
20.978286743164062,16.933874130249023,Coarse,197.018
20.297119140625,17.795846939086914,Coarse,197.132
20.563522338867188,17.774063110351562,Coarse,197.228
19.427885055541992,18.295034408569336,Coarse,197.321
19.6710147857666,18.184831619262695,Coarse,197.433
19.86188507080078,18.08490753173828,Coarse,197.521
18.743568420410156,18.010038375854492,Coarse,197.632
18.892175674438477,17.764564514160156,Coarse,197.721
18.31702995300293,17.283206939697266,Coarse,197.823
18.39221954345703,17.05073356628418,Coarse,197.921
18.391586303710938,16.7478084564209,Coarse,198.018
18.39907455444336,16.233722686767578,Coarse,198.121
18.365013122558594,15.894967079162598,Coarse,198.23
19.056163787841797,15.753520965576172,Coarse,198.316
18.952844619750977,15.360203742980957,Coarse,198.417
18.759851455688477,14.989786148071289,Coarse,198.525
19.76386833190918,15.627230644226074,Coarse,198.622
19.35345458984375,15.213887214660645,Coarse,198.721
19.86736297607422,15.978766441345215,Coarse,198.823
19.50799560546875,15.661792755126953,Coarse,198.922
19.185056686401367,15.304205894470215,Coarse,199.021
19.69349479675293,16.08551025390625,Coarse,199.12
19.49480438232422,15.78496265411377,Coarse,199.221
19.385318756103516,16.396360397338867,Coarse,199.322
19.206329345703125,16.200868606567383,Coarse,199.421
19.04181480407715,16.078588485717773,Coarse,199.536
18.994544982910156,16.232952117919922,Coarse,199.625
18.896223068237305,16.15570640563965,Coarse,199.722
18.73760986328125,16.34503173828125,Coarse,199.822
18.687349319458008,16.298791885375977,Coarse,199.922
18.631446838378906,16.214033126831055,Coarse,200.019
18.585187911987305,15.959794998168945,Coarse,200.123
18.518775939941406,15.97745132446289,Coarse,200.232
18.368549346923828,15.889671325683594,Coarse,200.327
18.367877960205078,15.991458892822266,Coarse,200.425
18.28956413269043,15.705720901489258,Coarse,200.552
18.177480697631836,15.835060119628906,Coarse,200.621
18.095792770385742,15.944588661193848,Coarse,200.721
17.89621353149414,15.682840347290039,Coarse,200.821
17.865543365478516,15.780584335327148,Coarse,200.924
17.8627986907959,15.873909950256348,Coarse,201.019
17.872655868530273,15.588951110839844,Coarse,201.122
17.844295501708984,15.718876838684082,Coarse,201.222
17.996490478515625,15.378602981567383,Coarse,201.321
18.105546951293945,15.579185485839844,Coarse,201.424
18.17034912109375,15.736334800720215,Coarse,201.55
18.284854888916016,15.559417724609375,Coarse,201.622
18.32470703125,15.669188499450684,Coarse,201.731
18.593557357788086,15.499527931213379,Coarse,201.834
18.698854446411133,15.644120216369629,Coarse,201.936
18.704404830932617,15.668288230895996,Coarse,202.036
18.719383239746094,15.706636428833008,Coarse,202.139
18.732772827148438,15.701909065246582,Coarse,202.251
18.817811965942383,15.623723983764648,Coarse,202.337
18.855697631835938,15.7122220993042,Coarse,202.435
18.817970275878906,15.738615989685059,Coarse,202.542
18.678546905517578,15.750943183898926,Coarse,202.636
18.684167861938477,15.679598808288574,Coarse,202.736
18.639297485351562,15.635136604309082,Coarse,202.836
18.697895050048828,15.682520866394043,Coarse,202.936
18.703672409057617,15.77115249633789,Coarse,203.037
19.04840850830078,15.635597229003906,Coarse,203.134
19.042844772338867,15.795218467712402,Coarse,203.237
19.026582717895508,15.556957244873047,Coarse,203.341
18.936534881591797,15.676931381225586,Coarse,203.437
18.866548538208008,15.665328025817871,Coarse,203.541
18.73686408996582,15.742013931274414,Coarse,203.636
18.736404418945312,15.66612720489502,Coarse,203.74
18.425045013427734,15.56370735168457,Coarse,203.84
18.36760711669922,15.513748168945312,Coarse,203.939
18.30786895751953,15.410104751586914,Coarse,204.039
18.037778854370117,15.596967697143555,Coarse,204.135
18.07106590270996,15.430195808410645,Coarse,204.258
17.67562484741211,15.428145408630371,Coarse,204.34
17.661975860595703,15.293065071105957,Coarse,204.444
17.66094207763672,15.160744667053223,Coarse,204.543
17.719783782958984,15.751290321350098,Coarse,204.64
17.869043350219727,15.664070129394531,Coarse,204.737
17.808141708374023,16.125091552734375,Coarse,204.839
17.967187881469727,16.032012939453125,Coarse,204.937
18.10933494567871,15.920992851257324,Coarse,205.043
18.152164459228516,16.028871536254883,Coarse,205.137
18.16120719909668,15.916746139526367,Coarse,205.237
17.82513427734375,15.952648162841797,Coarse,205.338
17.85344123840332,15.858414649963379,Coarse,205.437
17.866703033447266,15.75648021697998,Coarse,205.528
18.077007293701172,15.676671981811523,Coarse,205.641
17.983842849731445,15.631563186645508,Coarse,205.737
17.935333251953125,15.471111297607422,Coarse,205.84
17.854829788208008,15.479844093322754,Coarse,205.936
17.792247772216797,15.47029972076416,Coarse,206.036
18.034101486206055,15.356188774108887,Coarse,206.138
17.894330978393555,15.289692878723145,Coarse,206.238
17.823434829711914,15.09308910369873,Coarse,206.336
17.77031707763672,15.076131820678711,Coarse,206.437
17.66469383239746,15.069714546203613,Coarse,206.534
17.941307067871094,14.972689628601074,Coarse,206.638
17.843284606933594,14.905162811279297,Coarse,206.737
17.828353881835938,14.71517562866211,Coarse,206.836
17.75539779663086,14.738358497619629,Coarse,206.951
17.681278228759766,14.748579025268555,Coarse,207.04
17.925756454467773,14.739043235778809,Coarse,207.14
17.859216690063477,14.689834594726562,Coarse,207.238
17.84429168701172,14.530439376831055,Coarse,207.339
17.7408390045166,14.606973648071289,Coarse,207.452
17.696918487548828,14.652388572692871,Coarse,207.539
17.933555603027344,14.635623931884766,Coarse,207.637
17.864505767822266,14.641100883483887,Coarse,207.737
17.832294464111328,14.489706993103027,Coarse,207.837
17.758495330810547,14.592817306518555,Coarse,207.938
17.72759246826172,14.660843849182129,Coarse,208.041
17.904048919677734,14.636234283447266,Coarse,208.138
17.852222442626953,14.686476707458496,Coarse,208.236
17.871112823486328,14.52127456665039,Coarse,208.342
17.81186866760254,14.62899112701416,Coarse,208.438
17.797283172607422,14.699851989746094,Coarse,208.537
17.901996612548828,14.689996719360352,Coarse,208.638
17.83421516418457,14.776970863342285,Coarse,208.738
17.877077102661133,14.703692436218262,Coarse,208.837
17.871360778808594,14.827479362487793,Coarse,208.938
17.82784080505371,14.9501371383667,Coarse,209.037
17.844697952270508,15.018004417419434,Coarse,209.136
17.800554275512695,15.134658813476562,Coarse,209.239
17.84675407409668,15.202103614807129,Coarse,209.336
17.86090660095215,15.338881492614746,Coarse,209.439
17.82089614868164,15.529067039489746,Coarse,209.537
17.628210067749023,15.64555835723877,Coarse,209.641
17.638507843017578,15.786340713500977,Coarse,209.738
17.613616943359375,15.895905494689941,Coarse,209.837
17.634313583374023,16.081146240234375,Coarse,209.937
17.626991271972656,16.23737144470215,Coarse,210.035
17.25359535217285,16.21127700805664,Coarse,210.135
17.25042724609375,16.3419189453125,Coarse,210.237
17.278959274291992,16.306743621826172,Coarse,210.343
17.359336853027344,16.41853904724121,Coarse,210.436
17.364843368530273,16.529499053955078,Coarse,210.538
17.107370376586914,16.400800704956055,Coarse,210.637
17.149648666381836,16.449316024780273,Coarse,210.74
17.274887084960938,16.29403305053711,Coarse,210.84
17.332109451293945,16.299877166748047,Coarse,210.938
17.32952117919922,16.327695846557617,Coarse,211.042
17.233800888061523,16.22850799560547,Coarse,211.137
17.266637802124023,16.221263885498047,Coarse,211.24
17.415786743164062,16.124927520751953,Coarse,211.335
17.454160690307617,16.111642837524414,Coarse,211.439
17.425535202026367,16.062145233154297,Coarse,211.537
17.268062591552734,15.964452743530273,Coarse,211.64
17.318510055541992,15.94548511505127,Coarse,211.75
17.501911163330078,15.902811050415039,Coarse,211.84
17.53314208984375,15.854801177978516,Coarse,211.935
17.484275817871094,15.801898956298828,Coarse,212.039
17.4310245513916,15.741836547851562,Coarse,212.137
17.471782684326172,15.689523696899414,Coarse,212.247
17.62550926208496,15.667139053344727,Coarse,212.338
17.67578125,15.588170051574707,Coarse,212.437
17.663738250732422,15.552295684814453,Coarse,212.538
17.634689331054688,15.527353286743164,Coarse,212.638
17.67376708984375,15.4858980178833,Coarse,212.738
17.775619506835938,15.446943283081055,Coarse,212.835
17.798662185668945,15.442098617553711,Coarse,212.938
17.805282592773438,15.423317909240723,Coarse,213.035
17.768918991088867,15.429757118225098,Coarse,213.136
17.797990798950195,15.38741683959961,Coarse,213.239
17.883895874023438,15.432256698608398,Coarse,213.336
17.905872344970703,15.42183780670166,Coarse,213.438
17.888755798339844,15.350794792175293,Coarse,213.538
17.86479949951172,15.429780960083008,Coarse,213.637
17.88319206237793,15.394329071044922,Coarse,213.736
17.947996139526367,15.411458969116211,Coarse,213.838
17.943084716796875,15.400774955749512,Coarse,213.941
17.930648803710938,15.382375717163086,Coarse,214.034
17.87837791442871,15.416823387145996,Coarse,214.137
17.891357421875,15.393668174743652,Coarse,214.237
17.936805725097656,15.452271461486816,Coarse,214.338
17.939302444458008,15.443511962890625,Coarse,214.421
17.90477752685547,15.409807205200195,Coarse,214.537
17.847726821899414,15.441957473754883,Coarse,214.637
17.844858169555664,15.443727493286133,Coarse,214.739
17.902029037475586,15.472752571105957,Coarse,214.836
17.899099349975586,15.46679973602295,Coarse,214.938
17.8664608001709,15.467981338500977,Coarse,215.04
17.80919647216797,15.508934020996094,Coarse,215.142
17.81062889099121,15.499692916870117,Coarse,215.238
17.87540626525879,15.546792030334473,Coarse,215.346
17.873258590698242,15.547511100769043,Coarse,215.438
17.840927124023438,15.520679473876953,Coarse,215.536
17.821033477783203,15.559098243713379,Coarse,215.639
17.82659339904785,15.528534889221191,Coarse,215.739
17.89212417602539,15.615118026733398,Coarse,215.843
17.894128799438477,15.582619667053223,Coarse,215.94
17.832965850830078,15.574385643005371,Coarse,216.037
17.832015991210938,15.582443237304688,Coarse,216.144
17.851085662841797,15.558113098144531,Coarse,216.238
17.896926879882812,15.634828567504883,Coarse,216.334
17.88489532470703,15.601560592651367,Coarse,216.437
17.822389602661133,15.581452369689941,Coarse,216.535
17.823902130126953,15.553743362426758,Coarse,216.642
17.84332275390625,15.558923721313477,Coarse,216.735
17.889589309692383,15.588479042053223,Coarse,216.834
17.838590621948242,15.630134582519531,Coarse,216.937
17.78476905822754,15.601960182189941,Coarse,217.036
17.76544189453125,15.514664649963379,Coarse,217.138
17.768606185913086,15.561564445495605,Coarse,217.246
17.79949378967285,15.56796932220459,Coarse,217.343
17.784423828125,15.582956314086914,Coarse,217.438
17.719343185424805,15.588215827941895,Coarse,217.536
17.727705001831055,15.474189758300781,Coarse,217.637
