rgvX,rgvY,Time
33.30881118774414,9.204522132873535,Search,135.611
33.48240661621094,9.201485633850098,Search,135.695
33.16099166870117,9.211260795593262,Search,135.79
33.33070755004883,9.236839294433594,Search,135.896
33.50634765625,9.205412864685059,Search,135.998
33.22322463989258,9.148334503173828,Search,136.083
33.41081237792969,9.145536422729492,Search,136.186
33.11722946166992,9.129681587219238,Search,136.305
33.2949333190918,9.148341178894043,Search,136.426
33.45853805541992,9.180612564086914,Search,136.533
34.01096725463867,8.377949714660645,Search,136.643
34.03676986694336,8.336687088012695,Trail,136.753
35.38280487060547,7.979559421539307,Trail,136.866
35.343204498291016,7.907499313354492,Trail,136.961
35.82506561279297,7.767480373382568,Trail,137.061
36.084739685058594,7.764153957366943,Trail,137.178
35.393192291259766,6.718436241149902,Coarse,137.701
34.11729049682617,6.689901828765869,Coarse,137.816
34.396366119384766,6.89795446395874,Coarse,137.935
34.039798736572266,7.479693412780762,Coarse,138.045
33.910675048828125,7.636391639709473,Coarse,138.15
33.7964973449707,7.725266456604004,Coarse,138.244
33.95174026489258,7.83653450012207,Coarse,138.347
33.757015228271484,7.797717094421387,Coarse,138.451
34.109336853027344,8.154891967773438,Coarse,138.577
33.7900505065918,8.09657096862793,Coarse,138.698
34.15755081176758,8.20943832397461,Coarse,138.797
34.00967788696289,8.16108512878418,Coarse,138.906
33.66196060180664,8.140853881835938,Coarse,139.007
33.90800094604492,8.611235618591309,Coarse,139.109
33.601505279541016,8.55272388458252,Coarse,139.216
33.80092239379883,8.844511985778809,Coarse,139.331
33.575157165527344,8.780471801757812,Coarse,139.446
33.413028717041016,9.112536430358887,Coarse,139.573
33.04664611816406,9.22773551940918,Coarse,139.665
32.781005859375,9.318499565124512,Coarse,139.761
32.67396545410156,9.44629192352295,Coarse,139.881
32.487693786621094,9.56917953491211,Coarse,139.974
32.043033599853516,9.42182731628418,Coarse,140.083
31.87961196899414,9.729142189025879,Coarse,140.178
31.73895835876465,9.906378746032715,Coarse,140.293
31.418506622314453,9.740056037902832,Coarse,140.411
31.296350479125977,9.937174797058105,Coarse,140.52
31.286767959594727,9.384417533874512,Coarse,140.621
31.33367347717285,9.621489524841309,Coarse,140.736
31.275903701782227,9.303213119506836,Coarse,140.844
31.276992797851562,9.466109275817871,Coarse,140.96
31.402315139770508,9.076324462890625,Coarse,141.073
31.49098014831543,9.214141845703125,Coarse,141.18
31.57305145263672,9.071290969848633,Coarse,141.308
31.641212463378906,9.121918678283691,Coarse,141.421
31.684688568115234,9.116037368774414,Coarse,141.53
31.935083389282227,8.941631317138672,Coarse,141.63
32.05675506591797,8.950069427490234,Coarse,141.725
32.13532638549805,8.913025856018066,Coarse,141.83
32.25849914550781,8.887990951538086,Coarse,141.964
32.54179763793945,8.908408164978027,Coarse,142.065
32.68773651123047,8.802938461303711,Coarse,142.187
32.880470275878906,8.845829010009766,Coarse,142.304
33.09249496459961,8.808660507202148,Coarse,142.407
33.25492858886719,8.710532188415527,Coarse,142.518
33.42033767700195,8.896683692932129,Coarse,142.629
33.59117889404297,8.775226593017578,Coarse,142.734
33.71085739135742,8.870938301086426,Coarse,142.825
33.90007781982422,8.872806549072266,Coarse,142.934
33.877525329589844,8.984251022338867,Coarse,143.037
33.93830871582031,8.918329238891602,Coarse,143.141
34.00873947143555,8.905180931091309,Coarse,143.26
34.097042083740234,8.933503150939941,Coarse,143.38
34.17437744140625,8.97078800201416,Coarse,143.489
33.89586639404297,8.943045616149902,Coarse,143.585
33.88423538208008,8.922310829162598,Coarse,143.684
33.89980697631836,8.935428619384766,Coarse,143.77
33.81377410888672,8.93127155303955,Coarse,143.872
33.927398681640625,8.918951034545898,Coarse,144.025
33.910865783691406,9.075617790222168,Coarse,144.094
33.98579406738281,9.026787757873535,Coarse,144.18
34.05045700073242,9.035975456237793,Coarse,144.267
34.22224807739258,9.128608703613281,Coarse,144.359
34.2973747253418,9.146923065185547,Coarse,144.446
34.079345703125,9.29568862915039,Coarse,144.547
34.085330963134766,9.185690879821777,Coarse,144.644
34.06747817993164,9.114502906799316,Coarse,144.74
33.96226119995117,9.099925994873047,Coarse,144.843
33.941158294677734,9.151636123657227,Coarse,144.936
33.83797073364258,9.257234573364258,Coarse,145.044
33.830047607421875,9.159914016723633,Coarse,145.124
33.79680633544922,9.086869239807129,Coarse,145.21
33.63096618652344,9.011096954345703,Coarse,145.308
33.61531066894531,9.011736869812012,Coarse,145.414
33.579124450683594,8.98930549621582,Coarse,145.504
33.63641357421875,9.09630298614502,Coarse,145.602
33.603675842285156,9.053263664245605,Coarse,145.703
33.45771789550781,8.987492561340332,Coarse,145.815
33.43787384033203,8.958332061767578,Coarse,145.919
33.333824157714844,8.930087089538574,Coarse,146.009
33.45854949951172,8.990943908691406,Coarse,146.104
33.42631149291992,8.955960273742676,Coarse,146.199
33.34832763671875,8.910818099975586,Coarse,146.315
33.29984664916992,8.88278579711914,Coarse,146.408
33.229652404785156,8.837711334228516,Coarse,146.516
33.321266174316406,8.894708633422852,Coarse,146.62
33.298336029052734,8.87804889678955,Coarse,146.73
33.28491973876953,8.830970764160156,Coarse,146.824
33.2459716796875,8.825260162353516,Coarse,146.936
33.335758209228516,8.801131248474121,Coarse,147.045
33.24706268310547,8.792019844055176,Coarse,147.157
33.17022705078125,8.787117958068848,Coarse,147.258
