rgvX,rgvY,Time
37.49110794067383,27.468732833862305,Coarse,151.719,Primary
37.791587829589844,26.82695960998535,Coarse,152.089,Primary
37.495201110839844,28.407880783081055,Coarse,162.454,Primary
38.13776397705078,28.1890811920166,Coarse,162.766,Primary
37.86174392700195,27.172679901123047,Fine,170.415,Primary
38.99113082885742,27.413684844970703,Fine,170.756,Primary
39.00639724731445,27.544309616088867,Fine,171.122,Primary
39.709659576416016,27.543386459350586,Fine,171.495,Primary
39.15735626220703,27.368200302124023,Fine,171.839,Primary
39.36040115356445,27.07270050048828,Fine,172.21,Primary
38.271968841552734,26.58207893371582,Fine,172.572,Primary
37.787864685058594,26.546110153198242,Fine,172.955,Primary
37.8137321472168,26.91401481628418,Fine,173.296,Primary
37.55183410644531,27.153352737426758,Fine,173.602,Primary
37.65601348876953,27.31340980529785,Fine,173.959,Primary
37.724613189697266,27.521617889404297,Fine,174.274,Primary
37.7176628112793,27.633691787719727,Fine,174.632,Primary
37.79833221435547,27.784896850585938,Fine,174.989,Primary
37.890811920166016,27.977441787719727,Fine,175.332,Primary
37.87504577636719,27.979019165039062,Fine,175.658,Primary
37.911251068115234,27.87232780456543,Fine,176.038,Primary
37.940399169921875,27.825483322143555,Fine,176.395,Primary
37.968406677246094,27.649972915649414,Fine,176.746,Primary
37.87568664550781,27.6536922454834,Fine,177.089,Primary
38.019596099853516,27.715425491333008,Fine,177.421,Primary
38.041664123535156,27.751543045043945,Fine,177.786,Primary
37.99208450317383,27.865402221679688,Fine,178.133,Primary
37.974002838134766,27.80954360961914,Fine,178.5,Primary
37.7343864440918,27.819807052612305,Fine,178.838,Primary
37.66889190673828,27.81648826599121,Fine,179.207,Primary
37.741668701171875,27.776203155517578,Fine,179.56,Primary
37.75161361694336,27.582473754882812,Fine,179.89,Primary
37.75848388671875,27.445343017578125,Fine,180.231,Primary
37.80303192138672,27.392396926879883,Fine,180.588,Primary
37.80493927001953,27.265043258666992,Fine,180.944,Primary
37.81045150756836,27.240175247192383,Fine,181.307,Primary
37.82010269165039,27.260316848754883,Fine,181.679,Primary
37.79946517944336,27.315608978271484,Fine,182.035,Primary
37.81610107421875,27.384143829345703,Fine,182.385,Primary
37.837867736816406,27.476770401000977,Fine,182.714,Primary
37.81156921386719,27.563308715820312,Fine,183.049,Primary
37.856910705566406,27.670867919921875,Fine,183.371,Primary
37.8148307800293,27.61309242248535,Fine,183.704,Primary
37.83755111694336,27.771093368530273,Fine,184.065,Primary
37.8543701171875,27.746549606323242,Fine,184.389,Primary
37.77119064331055,27.68111228942871,Fine,184.75,Primary
37.820533752441406,27.715620040893555,Fine,185.082,Primary
37.82221984863281,27.635835647583008,Fine,185.433,Primary
37.856048583984375,27.647741317749023,Fine,185.8,Primary
37.82798385620117,27.573225021362305,Fine,186.136,Primary
37.8605842590332,27.65517234802246,Fine,186.474,Primary
37.846378326416016,27.629953384399414,Fine,186.776,Primary
37.87443161010742,27.73652458190918,Fine,187.161,Primary
37.849674224853516,27.62925910949707,Fine,187.488,Primary
37.80925750732422,27.65450668334961,Fine,187.799,Primary
37.74394226074219,27.66502571105957,Fine,188.131,Primary
37.644615173339844,27.68838882446289,Fine,188.43,Primary
37.542816162109375,27.685874938964844,Fine,188.761,Primary
37.452125549316406,27.667768478393555,Fine,189.088,Primary
37.31247329711914,27.616565704345703,Fine,189.407,Primary
37.2315559387207,27.570661544799805,Fine,189.73,Primary
37.14822769165039,27.62752914428711,Fine,190.055,Primary
37.08882522583008,27.729097366333008,Fine,190.361,Primary
37.04176712036133,27.835561752319336,Fine,190.668,Primary
36.9130744934082,27.92115020751953,Fine,191.019,Primary
36.908447265625,27.947534561157227,Fine,191.344,Primary
36.779090881347656,28.142038345336914,Fine,191.677,Primary
36.67606735229492,28.194599151611328,Fine,191.997,Primary
36.71345520019531,28.142333984375,Fine,192.334,Primary
36.487953186035156,28.
