rgvX,rgvY,Time
16.363412857055664,36.971221923828125,260.715
16.325420379638672,36.942317962646484,260.849
16.32949447631836,36.97801208496094,260.948
16.38278579711914,36.99404525756836,261.076
16.334863662719727,36.98692321777344,261.169
16.337316513061523,36.970191955566406,261.269
16.305004119873047,36.93540573120117,261.368
16.29880714416504,36.981971740722656,261.483
16.33302116394043,37.004432678222656,261.607
16.29475212097168,36.96409606933594,261.73
16.257232666015625,36.95087814331055,261.835
16.28714942932129,36.955753326416016,261.906
16.286727905273438,36.965309143066406,262.015
16.308536529541016,36.96395492553711,262.112
16.29555892944336,36.929813385009766,262.246
16.25551414489746,36.92871856689453,262.364
16.284896850585938,36.936737060546875,262.462
16.31548500061035,36.9640007019043,262.567
16.262222290039062,36.939720153808594,262.683
16.285531997680664,36.920780181884766,262.792
16.284698486328125,36.89801025390625,262.888
16.28533935546875,36.913330078125,263.012
16.30845832824707,36.937068939208984,263.109
16.31106948852539,36.88557815551758,263.204
16.284921646118164,36.914222717285156,263.29
16.278522491455078,36.86772537231445,263.374
16.3080997467041,36.886932373046875,263.477
16.33875274658203,36.92270278930664,263.576
16.316282272338867,36.895103454589844,263.655
16.338546752929688,36.88409423828125,263.747
16.312519073486328,36.859249114990234,263.827
16.34885025024414,36.87051010131836,263.916
16.35395050048828,36.88901901245117,264.016
16.410654067993164,36.91502380371094,264.117
16.37711524963379,36.89323806762695,264.217
16.398738861083984,36.8161506652832,264.319
16.36906623840332,36.84196090698242,264.417
16.40736961364746,36.86102294921875,264.518
16.412141799926758,36.9179573059082,264.619
16.423725128173828,36.88433074951172,264.716
16.414976119995117,36.81562805175781,264.82
16.419519424438477,36.836143493652344,264.915
16.43473243713379,36.85114288330078,265.014
16.463882446289062,36.92139434814453,265.127
16.48332977294922,36.89582061767578,265.217
16.460596084594727,36.818641662597656,265.316
16.427316665649414,36.833866119384766,265.42
16.45820426940918,36.847103118896484,265.517
16.508440017700195,36.909759521484375,265.614
16.488710403442383,36.918418884277344,265.715
16.480003356933594,36.82793426513672,265.816
16.462339401245117,36.831722259521484,265.915
16.52531623840332,36.8408088684082,266.014
16.503929138183594,36.93388748168945,266.133
16.513153076171875,36.92547607421875,266.215
16.516836166381836,36.83504104614258,266.315
16.531585693359375,36.85085678100586,266.412
16.522220611572266,36.87041091918945,266.517
16.48077964782715,36.93114471435547,266.617
16.507946014404297,36.88623809814453,266.715
16.51472282409668,36.8308219909668,266.815
16.534759521484375,36.854591369628906,266.915
16.547101974487305,36.882476806640625,267.027
16.506242752075195,36.9100456237793,267.114
16.517122268676758,36.871578216552734,267.218
16.54927635192871,36.84619140625,267.32
16.540740966796875,36.878196716308594,267.447
16.56355094909668,36.89019775390625,267.559
16.530126571655273,36.884544372558594,267.663
16.541902542114258,36.890201568603516,267.765
16.58418846130371,36.86711883544922,267.879
16.549076080322266,36.888519287109375,267.97
16.54901695251465,36.912445068359375,268.097
16.550329208374023,36.862979888916016,268.202
16.598194122314453,36.840614318847656,268.313
16.547901153564453,36.853084564208984,268.42
16.573211669921875,36.87997817993164,268.519
16.551250457763672,36.887271881103516,268.635
16.587244033813477,36.869083404541016,268.751
16.646230697631836,36.873390197753906,268.845
16.605728149414062,36.89454650878906,268.961
16.57441520690918,36.93061065673828,269.068
16.59256935119629,36.901546478271484,269.192
16.608373641967773,36.90434265136719,269.301
16.6270694732666,36.8978157043457,269.398
16.593109130859375,36.90374755859375,269.489
16.593374252319336,36.94894790649414,269.596
16.63670539855957,36.92500305175781,269.706
16.67453384399414,36.91167449951172,269.816
16.62034034729004,36.905818939208984,269.913
16.614208221435547,36.9257926940918,270.023
16.60064697265625,36.930259704589844,270.112
16.634035110473633,36.897708892822266,270.212
16.973125457763672,36.33919143676758,270.34
16.889541625976562,36.30718994140625,270.441
16.727378845214844,36.313140869140625,270.536
17.503337860107422,35.958011627197266,270.656
17.2553653717041,36.0667839050293,270.762
17.752887725830078,36.260704040527344,270.853
17.547061920166016,36.4052734375,270.958
17.23969268798828,36.54275894165039,271.043
17.549577713012695,36.84238815307617,271.156
17.2376766204834,37.001216888427734,271.265
17.17285919189453,37.10428237915039,271.376
17.000411987304688,37.22372055053711,271.473
16.709880828857422,37.291343688964844,271.569
16.605798721313477,37.32868194580078,271.679
16.594757080078125,37.35399627685547,271.793
16.502161026000977,37.24658203125,271.912
16.589445114135742,37.34035873413086,272.011
16.502601623535156,37.260101318359375,272.106
16.562976837158203,37.31059646606445,272.206
16.635549545288086,37.384254455566406,272.297
16.55725860595703,37.22468948364258,272.399
16.627355575561523,37.30912399291992,272.513
16.53937530517578,37.237220764160156,272.615
16.571565628051758,37.281673431396484,272.727
16.444021224975586,37.08169937133789,272.855
16.528581619262695,37.267337799072266,272.972
16.402698516845703,36.996177673339844,273.063
16.48249626159668,37.1560173034668,273.165
16.581701278686523,37.374916076660156,273.269
16.463605880737305,36.87892532348633,273.373
16.611473083496094,37.17522048950195,273.476
16.597715377807617,36.643760681152344,273.602
16.784650802612305,36.96400833129883,273.704
16.770902633666992,36.58172607421875,273.822
16.90207290649414,36.81941223144531,273.933
16.996286392211914,36.95939636230469,274.028
16.973674774169922,36.77308654785156,274.145
17.01218605041504,36.82181167602539,274.24
16.957658767700195,36.78717803955078,274.343
16.97174835205078,36.802879333496094,274.448
16.985628128051758,36.80002212524414,274.532
16.95708656311035,36.83852767944336,274.653
16.962968826293945,36.790077209472656,274.764
17.0367374420166,36.853431701660156,274.842
17.035207748413086,36.81025695800781,274.952
17.003835678100586,36.73247528076172,275.049
16.94565773010254,36.89142990112305,275.149
16.886953353881836,36.909549713134766,275.257
16.92915153503418,37.12797927856445,275.335
16.897905349731445,37.10206985473633,275.453
16.839296340942383,37.083335876464844,275.551
16.728317260742188,37.33161544799805,275.645
16.6840877532959,37.310550689697266,275.754
16.737258911132812,37.45222091674805,275.852
16.716529846191406,37.48637390136719,275.957
16.649799346923828,37.67494583129883,276.06
16.599096298217773,37.67496109008789,276.16
16.555416107177734,37.74549102783203,276.274
16.43218421936035,37.84260177612305,276.377
16.412471771240234,37.881996154785156,276.461
16.396360397338867,37.89582824707031,276.544
16.41908073425293,38.0825309753418,276.644
16.397571563720703,38.09068298339844,276.748
16.226289749145508,38.21863555908203,276.851
16.14764404296875,38.32218551635742,276.931
15.98732852935791,38.39583206176758,277.064
15.97636604309082,38.49241256713867,277.153
15.996715545654297,38.53046417236328,277.245
16.020227432250977,38.62169647216797,277.332
16.02066421508789,38.68584060668945,277.428
16.03175163269043,38.73255157470703,277.525
16.178171157836914,38.80906677246094,277.609
16.236413955688477,38.820762634277344,277.707
16.292022705078125,38.921714782714844,277.805
16.291807174682617,38.9282341003418,277.906
16.332950592041016,38.980010986328125,278.029
16.47108268737793,39.02734375,278.143
16.61433219909668,39.08930587768555,278.224
16.32567596435547,39.041160583496094,278.328
16.5101375579834,39.139404296875,278.421
16.730867385864258,39.22504425048828,278.514
16.559831619262695,39.36562728881836,278.615
16.911075592041016,39.336570739746094,278.701
17.193422317504883,39.373233795166016,278.794
17.049501419067383,39.65509796142578,278.877
17.331756591796875,39.683990478515625,278.957
17.609437942504883,39.68753433227539,279.043
17.150999069213867,40.0450553894043,279.111
17.363019943237305,39.98877716064453,279.195
17.71001625061035,39.92390441894531,279.303
17.296262741088867,40.39997863769531,279.419
17.7156925201416,40.40908432006836,279.529
17.088903427124023,40.643314361572266,279.639
17.53232765197754,40.537986755371094,279.728
16.834821701049805,40.79525375366211,279.841
17.24321937561035,40.796234130859375,279.947
17.6314754486084,40.6657600402832,280.03
17.025318145751953,40.8331413269043,280.133
17.37360191345215,40.6806526184082,280.238
16.860431671142578,40.84967041015625,280.358
17.24961280822754,40.7884407043457,280.448
16.8697509765625,40.92900848388672,280.585
17.258575439453125,40.74022674560547,280.703
