X,Y,Z,Roll,Pitch,Yaw,Time
-0.001619625254534185,0.0016700102714821696,-0.06411593407392502,0.0013204331044105225,-0.0011231388198211787,1.572319844565589,41.979
-0.0030233755242079496,0.003120334353297949,-0.06435044854879379,0.0013506032992151912,-0.0011521534761413932,1.572303029303674,42.238
-0.00228988123126328,0.002367804991081357,-0.06468368321657181,0.0014070564648134046,-0.0012162261409685014,1.5723127710542195,42.484
-0.0008784043020568788,0.0009163963259197772,-0.0650164783000946,0.0014640260487792424,-0.0012803352437913416,1.5723210630847628,42.739
0.0007949090213514864,-0.0008253432461060584,-0.06530999392271042,0.001520528807304555,-0.0013556798221543431,1.5723297579123197,42.982
0.0025977245531976223,-0.002719484269618988,-0.06554394215345383,0.0015901556471360262,-0.001410858822055161,1.5723417772122215,43.235
0.004520424176007509,-0.00467894971370697,-0.06575790047645569,0.001643478521145635,-0.0014711988624185322,1.5723612157769986,43.486
0.006370328366756439,-0.006531202234327793,-0.06598198413848877,0.0016889175167304807,-0.0015121739124879239,1.5723795669062546,43.733
0.008306259289383888,-0.008518570102751255,-0.0661667063832283,0.0017305114306507047,-0.0015344002749770875,1.5724046007406454,43.988
0.010289114899933338,-0.010538087226450443,-0.06630552560091019,0.0017665945924816063,-0.0015561950858682392,1.572434488162633,44.236
0.012252673506736755,-0.012560497969388962,-0.06641378253698349,0.001773381605744117,-0.0015733471373096102,1.572454402516831,44.485
0.013817323371767998,-0.01415643747895956,-0.06654907017946243,0.0017772910650817094,-0.0015652948059141634,1.5724759848697598,44.742
0.015331675298511982,-0.01568375900387764,-0.06668049842119217,0.0017785805976015864,-0.0015755203785374758,1.5724945534628374,44.987
0.016759660094976425,-0.017138013616204262,-0.06678586453199387,0.0017647434724492367,-0.0015521119348704815,1.5725154932031897,45.235
0.018001869320869446,-0.018364155665040016,-0.0668833777308464,0.001749490620568149,-0.00151988083962351,1.5725319557266797,45.484
0.018633142113685608,-0.018943801522254944,-0.06696179509162903,0.0017190926009786661,-0.0015061185695230957,1.572556963833284,45.737
0.019227169454097748,-0.019550373777747154,-0.0670677125453949,0.0016856979345900357,-0.001477122423239053,1.5725653605212018,45.986
0.019745921716094017,-0.020113827660679817,-0.06716740131378174,0.001645542215555662,-0.0014329112600535157,1.5725744621038924,46.233
0.020086664706468582,-0.02048930525779724,-0.06726166605949402,0.0016171216266227298,-0.0013840374303981664,1.5725866851306076,46.486
0.01987793669104576,-0.020260507240891457,-0.06735124439001083,0.001585020334459596,-0.0013476124731823802,1.5725873225044944,46.738
0.019735703244805336,-0.020103545859456062,-0.06745737046003342,0.0015505331102756202,-0.0013178419321775436,1.5725962279273686,46.983
0.019666800275444984,-0.01997571624815464,-0.06756831705570221,0.0015364194987339316,-0.0012849770719185474,1.572599449022908,47.234
0.01960696652531624,-0.01981186494231224,-0.06771066784858704,0.001517324941232555,-0.0012639891356229786,1.5725937993873398,47.489
0.01906592585146427,-0.019205186516046524,-0.06782299280166626,0.0014882845571262174,-0.0012448107590898871,1.5725898245025913,47.736
0.018682358786463737,-0.01882554590702057,-0.0679221972823143,0.0014727697707710202,-0.0012145380023866888,1.5725735850308578,47.988
0.018504420295357704,-0.018640859052538872,-0.06797363609075546,0.001459443592466169,-0.001199969556182623,1.5725657642495376,48.238
0.018395921215415,-0.01848057098686695,-0.0680031031370163,0.0014494247734544215,-0.0011804101523011925,1.5725492259396727,48.49
0.01791931316256523,-0.017969517037272453,-0.06802386790513992,0.0014279193710533317,-0.0011796457692980768,1.5725277778136106,48.742
0.01771961897611618,-0.017754806205630302,-0.06803985685110092,0.001421783701516443,-0.001170233706943691,1.5725190054534488,48.988
0.01771802082657814,-0.01770998351275921,-0.06804392486810684,0.0014083151472729972,-0.0011618065182119608,1.5725039232664293,49.236
0.017772454768419266,-0.01770324818789959,-0.06802292913198471,0.0014024649281052285,-0.001168339280411601,1.5724988261379786,49.486
0.017458276823163033,-0.017326435074210167,-0.0680210217833519,0.001412381185218447,-0.0011719382600858808,1.5724862185914559,49.738
0.017349664121866226,-0.017177384346723557,-0.06803172826766968,0.0014229360967872075,-0.0011677430011332035,1.5724628006017323,49.989
0.017442427575588226,-0.017241420224308968,-0.06802934408187866,0.0014271028339860373,-0.0011864766711369153,1.5724484504342562,50.238
0.01763840578496456,-0.017414527013897896,-0.06801832467317581,0.0014351607533169327,-0.0011834704782813787,1.572436772464078,50.493
0.017490196973085403,-0.017251361161470413,-0.06801341474056244,0.0014311389531937776,-0.0011732515413314102,1.5724312111877392,50.733
0.017505059018731117,-0.017306610941886902,-0.06801611185073853,0.0014405683614311159,-0.0011925065191462636,1.5724062424295138,50.99
