AR_A
1891,437,1913,476,1875,496,1853,457,152.864,Primary
1888,501,1913,541,1876,561,1851,521,153.228,Primary
180,1053,138,1029,166,987,207,1010,156.809,Primary
91,713,62,676,102,648,131,686,157.158,Primary
120,537,99,496,142,477,164,518,157.512,Primary
168,502,149,461,193,444,212,485,157.854,Primary
221,504,202,463,245,447,263,487,158.216,Primary
282,566,262,528,302,508,322,547,158.546,Primary
331,588,311,550,350,530,370,568,158.89,Primary
379,593,358,556,397,536,417,573,159.245,Primary
439,589,418,553,455,533,476,569,159.604,Primary
494,582,473,546,510,527,530,562,159.975,Primary
548,574,528,539,563,519,584,554,160.287,Primary
65,610,14,523,102,474,153,560,160.585,Secondary
601,568,581,533,616,514,636,548,160.682,Primary
228,591,179,506,264,458,313,543,160.966,Secondary
666,560,647,526,681,507,700,541,161.045,Primary
406,576,358,492,441,445,489,528,161.282,Secondary
738,554,719,520,751,502,770,535,161.368,Primary
570,565,524,484,606,437,652,519,161.637,Secondary
804,550,785,517,817,498,836,531,161.726,Primary
712,560,667,478,747,431,793,514,162.008,Secondary
860,547,843,514,875,497,892,530,162.077,Primary
883,534,848,448,934,412,969,499,162.387,Secondary
929,537,915,503,949,489,963,523,162.456,Primary
1028,573,1026,479,1120,476,1123,571,162.771,Secondary
987,553,986,516,1023,514,1025,552,162.823,Primary
1054,642,1081,551,1172,577,1146,669,163.068,Secondary
998,581,1008,545,1044,554,1034,591,163.152,Primary
988,664,1028,579,1114,619,1074,705,163.431,Secondary
971,589,987,556,1021,571,1005,606,163.484,Primary
956,624,1003,543,1085,590,1037,672,163.744,Secondary
958,573,977,541,1009,560,991,592,163.811,Primary
913,567,966,489,1044,541,991,620,164.068,Secondary
941,551,962,520,993,540,972,571,164.135,Primary
877,504,935,430,1009,488,950,563,164.422,Secondary
927,526,950,496,979,519,956,548,164.492,Primary
851,443,913,373,984,436,920,506,164.718,Secondary
916,501,941,473,969,498,943,526,164.799,Primary
817,403,885,338,950,406,882,471,165.079,Secondary
903,485,930,459,955,486,929,512,165.139,Primary
782,370,854,310,914,384,841,444,165.416,Secondary
888,472,918,448,941,477,912,501,165.491,Primary
757,352,833,297,888,375,812,430,165.749,Secondary
879,464,909,443,931,473,900,495,165.81,Primary
719,345,798,295,848,375,769,425,166.092,Secondary
