rgvX,rgvY,Time
13.359155654907227,33.69042205810547,Search,206.359
13.978588104248047,33.68264389038086,Search,206.453
13.608786582946777,33.89241409301758,Search,206.556
13.789009094238281,33.76554870605469,Search,206.625
14.011700630187988,33.70452117919922,Search,206.734
13.569475173950195,33.85540771484375,Search,206.821
13.819100379943848,33.76508331298828,Search,206.911
14.034869194030762,33.662899017333984,Search,207.029
13.653946876525879,33.826873779296875,Search,207.137
13.899986267089844,33.72126770019531,Search,207.23
13.486504554748535,33.920082092285156,Search,207.322
13.755608558654785,33.89040756225586,Search,207.43
13.469767570495605,34.18372344970703,Search,207.564
13.74696159362793,34.211875915527344,Trail,207.657
13.87055492401123,34.20366668701172,Trail,207.759
13.522513389587402,34.04596710205078,Trail,207.877
13.513744354248047,33.95245361328125,Trail,207.976
13.18682861328125,33.556396484375,Trail,208.088
13.28483772277832,33.39337921142578,Coarse,208.194
13.573615074157715,32.882423400878906,Coarse,210.177
13.424674987792969,32.88027572631836,Coarse,210.273
13.764128684997559,33.010643005371094,Coarse,210.375
13.496148109436035,33.03261947631836,Coarse,210.488
13.798810958862305,33.16092300415039,Coarse,210.584
13.660871505737305,33.208595275878906,Coarse,210.695
13.553180694580078,33.186161041259766,Coarse,210.793
13.68605899810791,33.242435455322266,Coarse,210.889
13.615226745605469,33.41090393066406,Coarse,211.002
13.33215618133545,34.25958251953125,Search,211.113
13.41542911529541,34.473121643066406,Search,211.215
13.379180908203125,34.72063064575195,Search,211.342
13.496804237365723,34.7427978515625,Search,211.47
13.660472869873047,33.97751998901367,Search,211.597
13.543878555297852,33.84764862060547,Trail,211.702
14.000432014465332,33.29773712158203,Trail,211.817
13.740626335144043,33.336952209472656,Trail,211.923
13.555974006652832,33.593929290771484,Trail,212.021
13.627816200256348,33.824005126953125,Coarse,212.125
13.557233810424805,33.981143951416016,Coarse,212.212
13.684420585632324,33.87385559082031,Coarse,212.314
13.523006439208984,34.054298400878906,Coarse,212.405
13.311081886291504,34.22047424316406,Coarse,212.492
13.090072631835938,34.80516815185547,Coarse,212.597
12.885551452636719,35.05387878417969,Coarse,212.705
12.757740020751953,35.173336029052734,Coarse,212.8
12.645970344543457,35.25800704956055,Coarse,212.902
12.567842483520508,35.32266616821289,Coarse,213.001
12.646161079406738,35.187294006347656,Coarse,213.099
12.580063819885254,35.23244094848633,Coarse,213.195
12.5950288772583,35.21700668334961,Coarse,213.31
12.50576114654541,35.235565185546875,Coarse,213.411
12.532574653625488,35.267555236816406,Coarse,213.533
12.647544860839844,34.944393157958984,Coarse,213.639
12.696480751037598,34.97890090942383,Coarse,213.756
12.682547569274902,34.906761169433594,Coarse,213.852
12.672873497009277,34.890281677246094,Coarse,213.955
12.862041473388672,34.6877326965332,Coarse,214.047
12.918449401855469,34.666542053222656,Coarse,214.144
12.947406768798828,34.62404251098633,Coarse,214.265
12.949310302734375,34.65748596191406,Coarse,214.346
12.93679428100586,34.580322265625,Coarse,214.435
12.978340148925781,34.54066467285156,Coarse,214.536
13.120009422302246,34.470252990722656,Coarse,214.644
13.154290199279785,34.435115814208984,Coarse,214.763
13.097399711608887,34.5350341796875,Coarse,214.868
13.104751586914062,34.45478439331055,Coarse,214.976
13.283602714538574,34.43733215332031,Coarse,215.078
13.339473724365234,34.375484466552734,Coarse,215.182
13.372405052185059,34.27290344238281,Coarse,215.291
13.396781921386719,34.39641571044922,Coarse,215.391
13.44792652130127,34.30768585205078,Coarse,215.467
13.598692893981934,34.369197845458984,Coarse,215.58
13.673580169677734,34.279624938964844,Coarse,215.695
13.84306526184082,34.305076599121094,Coarse,215.798
13.957378387451172,34.22613525390625,Coarse,215.903
14.012478828430176,34.18880844116211,Coarse,216.006
14.151837348937988,34.2529182434082,Coarse,216.107
14.253867149353027,34.19324493408203,Coarse,216.221
14.415797233581543,34.1894416809082,Coarse,216.317
14.466015815734863,34.20041275024414,Coarse,216.438
14.328289031982422,34.22331237792969,Coarse,216.576
14.37768268585205,34.244712829589844,Coarse,216.674
14.487646102905273,34.263912200927734,Coarse,216.779
14.6116304397583,34.28767395019531,Coarse,216.886
14.624713897705078,34.2338752746582,Coarse,216.984
14.584184646606445,34.32823944091797,Coarse,217.096
14.605358123779297,34.33510971069336,Coarse,217.206
14.81318473815918,34.332828521728516,Coarse,217.301
14.888092994689941,34.33775329589844,Coarse,217.424
14.797658920288086,34.302589416503906,Coarse,217.518
14.580706596374512,34.49160385131836,Coarse,217.607
14.547843933105469,34.433311462402344,Coarse,217.718
14.534667015075684,34.46098327636719,Coarse,217.796
14.485966682434082,34.480262756347656,Coarse,217.921
14.408905029296875,34.44623947143555,Coarse,218.036
14.26103401184082,34.512752532958984,Coarse,218.16
14.190937042236328,34.55252456665039,Coarse,218.254
14.322678565979004,34.51850891113281,Coarse,218.375
14.281171798706055,34.502593994140625,Coarse,218.491
14.182738304138184,34.663612365722656,Coarse,218.612
14.160414695739746,34.55510330200195,Coarse,218.705
14.069299697875977,34.58747100830078,Coarse,218.793
14.026272773742676,34.55083084106445,Coarse,218.875
13.928414344787598,34.537986755371094,Coarse,218.966
13.855379104614258,34.58890151977539,Coarse,219.065
13.79652214050293,34.56610107421875,Coarse,219.16
13.805594444274902,34.51821517944336,Coarse,219.251
13.78060245513916,34.5040168762207,Coarse,219.344
13.653871536254883,34.501224517822266,Coarse,219.443
13.60784912109375,34.498390197753906,Coarse,219.527
13.651542663574219,34.4677848815918,Coarse,219.599
13.610406875610352,34.455421447753906,Coarse,219.695
13.636614799499512,34.41083908081055,Coarse,219.803
13.601157188415527,34.404808044433594,Coarse,219.909
13.463547706604004,34.42782974243164,Coarse,220.004
13.526583671569824,34.3270149230957,Coarse,220.091
13.47075366973877,34.347835540771484,Coarse,220.194
13.443538665771484,34.39964294433594,Coarse,220.294
13.592172622680664,34.31267166137695,Coarse,220.395
13.524102210998535,34.335968017578125,Coarse,220.494
13.548078536987305,34.286415100097656,Coarse,220.593
13.5414400100708,34.28672790527344,Coarse,220.693
13.724390983581543,34.220603942871094,Coarse,220.797
13.699505805969238,34.287960052490234,Coarse,220.9
13.645162582397461,34.373348236083984,Coarse,220.995
13.680564880371094,34.333946228027344,Coarse,221.096
13.653356552124023,34.33256149291992,Coarse,221.193
13.629743576049805,34.3478889465332,Coarse,221.296
13.777596473693848,34.36902618408203,Coarse,221.392
13.775731086730957,34.46284484863281,Coarse,221.495
13.721983909606934,34.47066879272461,Coarse,221.598
13.73049259185791,34.464332580566406,Coarse,221.693
13.85371208190918,34.47858810424805,Coarse,221.794
13.848219871520996,34.541324615478516,Coarse,221.894
13.852819442749023,34.631282806396484,Coarse,221.994
13.776419639587402,34.60678482055664,Coarse,222.092
13.795445442199707,34.59748077392578,Coarse,222.197
13.873193740844727,34.622684478759766,Coarse,222.295
13.897406578063965,34.658790588378906,Coarse,222.396
13.909235954284668,34.733367919921875,Coarse,222.503
13.8252592086792,34.74203109741211,Coarse,222.596
13.829700469970703,34.70820999145508,Coarse,222.695
13.882065773010254,34.69154739379883,Coarse,222.791
13.886569023132324,34.76093673706055,Coarse,222.892
