rgvX,rgvY,Time
31.153207778930664,31.13834571838379,Search,146.551
31.386960983276367,31.147470474243164,Search,146.648
31.56340217590332,31.136993408203125,Search,146.769
31.229084014892578,31.182592391967773,Search,146.845
31.386945724487305,31.17168426513672,Search,146.975
31.138931274414062,31.125137329101562,Search,147.085
31.39897346496582,31.136207580566406,Search,147.222
31.121389389038086,31.026174545288086,Search,147.34
31.431472778320312,31.067108154296875,Search,147.435
31.744342803955078,30.37087059020996,Search,147.531
32.09767532348633,30.429393768310547,Trail,147.634
32.422515869140625,30.419445037841797,Trail,147.778
33.04876708984375,30.31299591064453,Trail,147.88
33.33332061767578,30.185897827148438,Trail,147.994
33.560176849365234,30.124242782592773,Trail,148.093
33.83578872680664,30.078168869018555,Coarse,148.207
33.486812591552734,29.31387710571289,Coarse,148.324
33.7822151184082,29.488859176635742,Coarse,148.443
34.0001220703125,29.74806022644043,Coarse,148.516
32.83119583129883,29.094911575317383,Coarse,148.63
32.99827575683594,29.450580596923828,Coarse,148.736
31.777610778808594,29.368627548217773,Coarse,148.846
31.89915657043457,29.754600524902344,Coarse,148.968
31.108062744140625,30.213605880737305,Coarse,149.089
31.18959617614746,30.62288475036621,Coarse,149.21
31.065383911132812,31.290939331054688,Coarse,149.324
31.015859603881836,31.507129669189453,Coarse,149.446
31.263744354248047,31.8448543548584,Coarse,149.558
31.07756996154785,31.88398551940918,Coarse,149.664
31.23626708984375,31.84392547607422,Coarse,149.795
31.08930015563965,31.75846290588379,Coarse,149.917
30.938230514526367,31.649259567260742,Coarse,150.024
31.143749237060547,31.497774124145508,Coarse,150.161
31.020112991333008,31.402170181274414,Coarse,150.247
31.215593338012695,31.34128189086914,Coarse,150.36
31.04542350769043,31.2453670501709,Coarse,150.454
31.257184982299805,31.32434844970703,Coarse,150.588
31.0790958404541,31.262298583984375,Coarse,150.7
31.24439239501953,31.351970672607422,Coarse,150.825
31.068967819213867,31.31601905822754,Coarse,150.953
31.21285629272461,31.57297134399414,Coarse,151.079
30.964601516723633,31.55385398864746,Coarse,151.184
31.130802154541016,31.79212760925293,Coarse,151.3
30.932668685913086,31.765642166137695,Coarse,151.41
31.100013732910156,32.20599365234375,Coarse,151.534
30.762292861938477,32.15789031982422,Coarse,151.658
30.479745864868164,32.059268951416016,Coarse,151.762
30.93866539001465,32.163490295410156,Coarse,151.85
30.659021377563477,31.91581916809082,Coarse,151.951
31.201135635375977,31.940622329711914,Coarse,152.07
30.979726791381836,31.77014923095703,Coarse,152.174
31.173221588134766,32.02113342285156,Coarse,152.287
30.967559814453125,31.92357063293457,Coarse,152.41
30.903963088989258,31.873252868652344,Coarse,152.527
31.074935913085938,31.744064331054688,Coarse,152.647
31.064973831176758,31.72351837158203,Coarse,152.752
30.98070526123047,31.777254104614258,Coarse,152.88
30.941938400268555,31.797752380371094,Coarse,152.988
30.913846969604492,31.603269577026367,Coarse,153.111
31.002334594726562,31.697877883911133,Coarse,153.221
30.836929321289062,31.63863754272461,Coarse,153.34
30.829675674438477,31.684465408325195,Coarse,153.439
30.702693939208984,31.5214900970459,Coarse,153.532
30.77975082397461,31.590938568115234,Coarse,153.648
30.680686950683594,31.459592819213867,Coarse,153.788
30.77532958984375,31.495302200317383,Coarse,153.901
30.852622985839844,31.53740882873535,Coarse,154.013
30.78074836730957,31.40109634399414,Coarse,154.127
30.870771408081055,31.41743278503418,Coarse,154.242
30.889545440673828,31.313447952270508,Coarse,154.338
30.972970962524414,31.312721252441406,Coarse,154.441
30.910703659057617,31.251314163208008,Coarse,154.574
30.981664657592773,31.245988845825195,Coarse,154.684
31.03097152709961,31.17920684814453,Coarse,154.792
31.160808563232422,31.154945373535156,Coarse,154.92
31.240758895874023,31.0909366607666,Coarse,155.024
31.39354705810547,31.046344757080078,Coarse,155.117
31.576671600341797,30.996915817260742,Coarse,155.25
32.01752853393555,30.923843383789062,Coarse,155.382
32.1434211730957,30.767642974853516,Coarse,155.465
32.29396438598633,31.02447509765625,Coarse,155.59
32.38037872314453,30.882511138916016,Coarse,155.7
32.57551956176758,30.942031860351562,Coarse,155.815
32.674224853515625,30.892820358276367,Coarse,155.925
32.664085388183594,31.096969604492188,Coarse,156.048
32.66727828979492,30.98921775817871,Coarse,156.185
32.63838577270508,31.04257583618164,Coarse,156.301
32.642818450927734,31.068283081054688,Coarse,156.425
32.55256652832031,31.191240310668945,Coarse,156.549
32.51304244995117,31.147403717041016,Coarse,156.668
32.48369216918945,31.148635864257812,Coarse,156.777
32.40989303588867,31.160181045532227,Coarse,156.89
32.332820892333984,31.15546989440918,Coarse,157.003
32.24482345581055,31.208377838134766,Coarse,157.123
32.136924743652344,31.23996353149414,Coarse,157.226
32.08529281616211,31.166919708251953,Coarse,157.337
31.955434799194336,31.20878791809082,Coarse,157.441
31.814985275268555,31.237442016601562,Coarse,157.549
31.70997428894043,31.21509552001953,Coarse,157.671
31.6369686126709,31.225811004638672,Coarse,157.78
31.51883888244629,31.174884796142578,Coarse,157.873
31.418838500976562,31.179738998413086,Coarse,157.989
31.339601516723633,31.096921920776367,Coarse,158.083
31.275577545166016,31.086637496948242,Coarse,158.175
31.296274185180664,30.972110748291016,Coarse,158.299
31.210859298706055,31.040224075317383,Coarse,158.38
31.139739990234375,31.035940170288086,Coarse,158.485
31.107446670532227,30.983882904052734,Coarse,158.588
31.0764102935791,30.972318649291992,Coarse,158.697
31.194103240966797,30.875171661376953,Coarse,158.786
31.145702362060547,30.94683074951172,Coarse,158.883
31.062223434448242,30.965909957885742,Coarse,158.961
31.037677764892578,30.906293869018555,Coarse,159.08
31.016040802001953,30.89899253845215,Coarse,159.149
30.996849060058594,30.932802200317383,Coarse,159.249
31.142057418823242,30.895193099975586,Coarse,159.353
31.100467681884766,30.91744041442871,Coarse,159.449
31.080188751220703,30.91705894470215,Coarse,159.532
31.115392684936523,30.908397674560547,Coarse,159.619
31.12553596496582,30.927732467651367,Coarse,159.725
31.252653121948242,30.97241973876953,Coarse,159.831
31.24314308166504,31.0054874420166,Coarse,159.952
31.211469650268555,30.999502182006836,Coarse,160.046
31.199928283691406,30.985271453857422,Coarse,160.144
31.237836837768555,31.00316047668457,Coarse,160.259
31.35686492919922,31.05303192138672,Coarse,160.353
31.302242279052734,31.085281372070312,Coarse,160.46
31.291019439697266,31.079538345336914,Coarse,160.571
31.311220169067383,31.073850631713867,Coarse,160.68
31.422609329223633,31.093162536621094,Coarse,160.797
31.368282318115234,31.167972564697266,Coarse,160.89
31.379465103149414,31.158288955688477,Coarse,160.999
31.321565628051758,31.119993209838867,Coarse,161.111
31.349639892578125,31.12757682800293,Coarse,161.249
31.41770362854004,31.183551788330078,Coarse,161.345
31.394241333007812,31.183481216430664,Coarse,161.468
31.309524536132812,31.02665138244629,Coarse,161.564
31.287092208862305,31.0333309173584,Coarse,161.698
31.350685119628906,31.096126556396484,Coarse,161.792
31.343488693237305,31.157196044921875,Coarse,161.907
31.26262855529785,31.05132484436035,Coarse,162.037
31.274097442626953,31.023977279663086,Coarse,162.126
31.2954044342041,31.044462203979492,Coarse,162.229
31.29850196838379,31.139057159423828,Coarse,162.362
31.340538024902344,31.154970169067383,Coarse,162.468
31.231599807739258,31.028234481811523,Coarse,162.598
31.27811050415039,31.01083755493164,Coarse,162.703
31.24656105041504,31.08196449279785,Coarse,162.815
31.260129928588867,31.109237670898438,Coarse,162.932
31.15995979309082,31.038192749023438,Coarse,163.075
31.212194442749023,31.000057220458984,Coarse,163.194
31.19367218017578,31.069196701049805,Coarse,163.305
31.218852996826172,31.105344772338867,Coarse,163.419
31.261157989501953,31.089324951171875,Coarse,163.499
31.125293731689453,31.011611938476562,Coarse,163.628
31.200193405151367,31.003890991210938,Coarse,163.733
31.142654418945312,31.03562355041504,Coarse,163.846
31.188480377197266,31.03774070739746,Coarse,163.957
31.074962615966797,31.00089454650879,Coarse,164.075
31.16744613647461,31.012710571289062,Coarse,164.17
31.1331787109375,31.019020080566406,Coarse,164.287
31.140487670898438,31.0494327545166,Coarse,164.404
31.159481048583984,31.040502548217773,Coarse,164.516
31.11202621459961,31.022493362426758,Coarse,164.622
31.116552352905273,31.005786895751953,Coarse,164.715
31.12437629699707,31.03324317932129,Coarse,164.826
