AR_B
436,48,433,23,457,14,460,39,107.594,Primary
380,162,373,139,394,125,401,149,107.781,Primary
336,212,326,189,346,173,356,197,107.973,Primary
305,206,294,181,315,165,326,190,108.161,Primary
272,205,261,180,283,164,295,189,108.367,Primary
265,167,255,140,279,126,290,152,108.556,Primary
236,144,226,116,252,103,263,130,108.762,Primary
214,104,204,74,233,62,243,91,108.98,Primary
231,58,222,28,252,17,261,47,109.182,Primary
1601,18,1635,12,1641,45,1607,51,117.265,Primary
1620,56,1654,52,1659,85,1625,90,117.474,Primary
1650,93,1684,91,1686,125,1652,128,117.671,Primary
1659,116,1693,115,1694,149,1660,150,117.88,Primary
1684,167,1718,168,1717,202,1683,202,118.091,Primary
1697,195,1732,197,1729,231,1695,229,118.319,Primary
1711,251,1745,255,1741,289,1707,285,118.529,Primary
1726,283,1760,288,1754,322,1720,317,118.759,Primary
1729,322,1763,328,1756,362,1723,356,118.964,Primary
1741,371,1775,380,1766,413,1733,405,119.177,Primary
1738,402,1771,411,1762,444,1729,435,119.39,Primary
1742,463,1774,474,1763,506,1731,495,119.598,Primary
1744,489,1776,501,1764,533,1732,521,119.788,Primary
1737,534,1769,548,1755,579,1724,565,120.01,Primary
1739,577,1770,592,1755,623,1724,608,120.196,Primary
1731,600,1761,616,1746,646,1715,631,120.39,Primary
1722,657,1752,675,1734,704,1705,686,120.596,Primary
1715,682,1744,701,1726,729,1697,711,120.798,Primary
1694,731,1721,750,1703,778,1675,759,121.017,Primary
1685,768,1712,789,1692,815,1664,794,121.217,Primary
1664,797,1690,819,1669,845,1643,823,121.415,Primary
1649,841,1674,865,1651,889,1626,866,121.617,Primary
1635,861,1659,885,1636,909,1612,886,121.823,Primary
1608,905,1631,931,1606,954,1584,928,122.032,Primary
1596,932,1617,959,1591,980,1570,953,122.234,Primary
1569,957,1589,984,1562,1004,1543,977,122.464,Primary
1545,996,1564,1024,1536,1043,1517,1015,122.68,Primary
1519,1013,1536,1042,1509,1060,1491,1031,122.879,Primary
389,1063,358,1074,346,1043,377,1032,131.268,Primary
360,1057,328,1068,317,1036,349,1025,131.461,Primary
324,1034,291,1043,281,1011,314,1001,131.631,Primary
304,1029,270,1038,261,1005,295,997,131.849,Primary
261,1005,226,1012,220,978,254,971,132.032,Primary
241,987,206,993,200,959,235,953,132.278,Primary
204,971,168,975,164,940,200,936,132.455,Primary
181,942,145,945,142,910,178,907,132.667,Primary
164,935,127,937,126,902,163,900,132.877,Primary
133,892,96,891,98,856,134,856,133.072,Primary
125,873,88,871,90,836,127,838,133.27,Primary
104,846,67,843,71,808,108,811,133.458,Primary
89,815,53,810,58,775,94,779,133.677,Primary
81,803,44,797,51,762,87,767,133.875,Primary
67,756,31,748,39,714,75,721,134.091,Primary
65,731,30,722,39,688,74,697,134.308,Primary
59,697,24,686,36,653,70,663,134.518,Primary
55,660,21,648,33,615,67,627,134.735,Primary
54,638,21,624,35,592,68,605,134.925,Primary
50,596,18,580,34,549,66,564,135.136,Primary
51,576,19,561,35,530,67,546,135.329,Primary
53,534,22,517,41,487,71,505,135.556,Primary
52,501,22,482,41,453,71,472,135.759,Primary
57,471,28,451,48,423,77,443,135.951,Primary
54,432,26,411,47,383,76,405,136.154,Primary
54,417,26,394,48,368,76,389,136.349,Primary
89,377,63,353,87,328,112,352,136.542,Primary
117,362,94,338,118,315,141,338,136.741,Primary
116,366,94,342,119,319,141,343,136.951,Primary
86,373,63,348,90,325,112,350,137.165,Primary
33,373,8,347,38,323,63,349,137.765,Primary
34,370,9,343,38,319,64,346,138.174,Primary
36,363,9,336,38,311,65,338,138.581,Primary
43,360,17,333,46,309,72,336,138.785,Primary
43,356,16,328,45,304,72,331,138.992,Primary
67,357,40,330,68,305,95,332,139.204,Primary
62,353,34,325,63,301,90,328,139.396,Primary
89,355,62,328,90,303,117,330,139.61,Primary
102,355,74,328,102,303,129,330,139.8,Primary
113,355,87,328,115,304,142,331,140.006,Primary
152,360,127,334,154,310,180,336,140.215,Primary
209,367,185,341,210,318,234,343,140.444,Primary
279,376,257,352,280,329,302,353,140.643,Primary
343,382,323,359,344,337,364,359,140.84,Primary
382,384,362,362,382,340,401,362,141.058,Primary
