AR_B
1611,31,1584,48,1567,20,1594,3,134.274,Primary
1646,58,1618,75,1601,45,1629,29,134.473,Primary
1650,74,1621,90,1605,61,1634,45,134.677,Primary
1683,117,1652,131,1639,101,1668,87,134.883,Primary
1695,141,1665,154,1652,123,1682,110,135.111,Primary
1713,183,1682,194,1670,163,1701,151,135.323,Primary
1722,217,1691,227,1681,195,1712,185,135.539,Primary
1742,244,1710,252,1701,220,1733,211,135.759,Primary
1751,293,1719,300,1712,267,1744,260,135.968,Primary
1765,310,1732,317,1726,284,1758,277,136.196,Primary
1780,368,1747,372,1743,339,1776,334,136.42,Primary
1784,394,1751,397,1748,363,1781,360,136.644,Primary
1804,444,1770,445,1769,411,1802,410,136.848,Primary
1790,476,1758,476,1758,442,1791,443,137.078,Primary
1811,513,1777,512,1779,478,1812,479,137.283,Primary
1804,560,1771,557,1775,524,1807,527,137.502,Primary
1811,585,1778,581,1782,547,1815,551,137.716,Primary
1813,643,1780,637,1786,604,1819,610,137.927,Primary
1802,665,1770,658,1777,626,1809,632,138.133,Primary
1814,725,1781,715,1791,683,1823,692,138.332,Primary
1797,752,1765,741,1776,709,1807,719,138.551,Primary
1800,796,1768,785,1780,753,1811,765,138.77,Primary
1783,843,1752,830,1766,799,1796,812,138.983,Primary
1782,868,1751,854,1765,824,1796,838,139.179,Primary
1770,929,1740,913,1756,883,1786,899,139.392,Primary
1746,947,1717,931,1734,902,1762,918,139.603,Primary
1738,997,1710,978,1728,950,1757,968,139.815,Primary
1710,1031,1682,1012,1702,985,1729,1004,140.031,Primary
1694,1060,1667,1040,1688,1013,1714,1033,140.224,Primary
276,33,313,15,331,54,295,72,260.233,Primary
279,66,316,48,334,86,297,104,260.418,Primary
279,89,316,72,334,109,297,127,260.599,Primary
277,110,314,93,333,130,295,148,260.823,Primary
280,144,317,127,335,164,298,182,261.04,Primary
281,156,318,139,336,177,298,194,261.235,Primary
321,119,362,108,373,147,332,158,261.427,Primary
367,51,412,49,415,88,370,90,261.632,Primary
354,15,403,21,401,61,352,57,262.052,Primary
255,110,307,108,312,150,260,152,262.246,Primary
228,267,276,256,288,295,240,307,262.46,Primary
223,438,265,417,285,453,243,474,262.663,Primary
277,524,313,500,335,532,300,557,262.888,Primary
317,535,351,510,374,541,340,566,263.086,Primary
333,513,366,489,390,519,356,544,263.295,Primary
361,477,394,453,417,485,384,508,263.517,Primary
370,447,404,424,427,457,393,479,263.7,Primary
409,406,443,386,464,419,430,440,263.906,Primary
435,384,469,365,489,399,455,418,264.113,Primary
465,355,500,337,519,372,485,390,264.315,Primary
505,341,540,325,557,360,523,376,264.512,Primary
531,332,565,317,582,353,547,368,264.734,Primary
574,321,609,308,622,345,588,357,264.936,Primary
600,325,635,314,647,350,613,361,265.152,Primary
638,322,673,313,683,349,648,358,265.368,Primary
232,22,320,3,341,94,253,114,265.555,Secondary
668,333,703,325,711,361,676,368,265.579,Primary
294,38,383,22,399,114,310,129,265.785,Secondary
693,339,729,333,734,369,700,375,265.811,Primary
371,75,459,64,470,154,382,165,265.983,Secondary
724,354,759,349,763,385,728,389,266.005,Primary
417,127,505,119,513,208,425,216,266.179,Secondary
743,374,777,371,780,407,746,410,266.213,Primary
481,171,567,169,569,257,483,259,266.4,Secondary
768,392,802,391,803,426,769,427,266.408,Primary
509,242,594,243,592,329,507,329,266.593,Secondary
779,421,813,421,812,455,779,455,266.622,Primary
537,296,622,302,615,387,531,382,266.795,Secondary
791,442,824,444,821,478,788,477,266.854,Primary
550,362,633,371,623,456,539,447,267.018,Secondary
795,469,829,473,824,506,791,501,267.053,Primary
537,436,620,449,605,533,521,520,267.22,Secondary
790,499,823,504,817,537,784,532,267.241,Primary
530,458,612,475,593,559,510,541,267.425,Secondary
788,507,820,514,812,547,780,540,267.465,Primary
488,498,570,517,548,601,465,581,267.636,Secondary
771,523,803,531,794,564,762,556,267.677,Primary
463,491,544,516,517,599,435,573,267.867,Secondary
760,521,793,530,782,563,750,553,267.888,Primary
428,474,509,502,479,584,398,556,268.07,Secondary
747,514,779,525,767,557,735,546,268.11,Primary
387,458,467,491,433,571,352,539,268.291,Secondary
730,507,762,520,748,552,716,539,268.332,Primary
344,435,424,471,386,550,306,514,268.491,Secondary
713,498,744,512,730,543,698,529,268.524,Primary
294,429,375,468,334,547,253,508,268.703,Secondary
693,496,725,511,709,542,677,527,268.735,Primary
237,405,316,450,269,527,189,483,268.935,Secondary
670,486,701,504,683,534,651,517,268.947,Primary
210,378,289,425,240,501,160,455,269.131,Secondary
659,475,690,493,671,524,640,506,269.152,Primary
244,311,319,362,266,435,190,383,269.338,Secondary
673,448,702,468,682,497,652,477,269.383,Primary
259,266,333,320,278,390,204,336,269.563,Secondary
679,430,708,452,686,479,657,458,269.623,Primary
284,221,354,278,296,346,226,288,269.802,Secondary
689,412,716,434,694,461,666,439,269.834,Primary
313,187,380,248,319,312,252,251,269.983,Secondary
700,399,727,423,703,448,676,424,270.011,Primary
351,162,415,224,353,287,289,225,270.184,Secondary
715,389,741,413,717,437,691,413,270.218,Primary
378,133,437,199,371,257,311,191,270.421,Secondary
726,377,750,403,724,426,700,400,270.434,Primary
400,121,457,189,390,244,332,177,270.611,Secondary
735,372,758,399,731,421,708,394,270.617,Primary
453,95,506,165,436,217,383,147,270.805,Secondary
756,362,777,390,750,410,729,382,270.817,Primary
494,80,544,152,473,202,423,130,271.006,Secondary
773,356,793,384,764,403,745,375,271.022,Primary
548,70,595,142,523,190,475,118,271.207,Secondary
794,352,813,380,785,399,766,370,271.217,Primary
576,53,619,129,544,172,501,96,271.418,Secondary
806,345,823,375,793,392,776,362,271.432,Primary
610,52,651,128,575,169,534,93,271.593,Secondary
820,345,835,375,805,390,790,360,271.627,Primary
653,38,690,116,611,153,575,75,271.816,Secondary
837,339,851,370,820,384,806,353,271.841,Primary
666,31,700,111,621,145,587,65,272.019,Secondary
842,336,855,368,824,381,811,349,272.038,Primary
709,28,740,108,659,139,628,59,272.218,Secondary
859,335,871,367,839,379,827,347,272.249,Primary
732,16,758,98,676,124,649,42,272.46,Secondary
868,330,878,363,846,373,836,340,272.468,Primary
757,14,781,97,698,121,673,38,272.654,Secondary
878,329,887,362,855,371,845,339,272.689,Primary
800,5,819,89,734,108,715,24,272.862,Secondary
896,326,903,359,869,366,862,333,272.908,Primary
903,324,909,358,875,364,869,330,273.1,Primary
866,3,878,86,795,98,783,15,273.288,Secondary
922,324,927,358,893,363,888,329,273.31,Primary
907,4,915,90,828,98,821,12,273.506,Secondary
938,325,941,359,907,362,904,329,273.536,Primary
943,10,948,95,861,101,856,16,273.729,Secondary
952,327,954,362,921,364,918,330,273.762,Primary
978,9,977,95,891,95,891,9,273.938,Secondary
967,327,966,361,932,361,932,327,273.973,Primary
975,329,974,364,940,363,941,329,274.168,Primary
1000,15,997,101,911,99,913,13,274.175,Secondary
1033,16,1025,102,939,94,947,8,274.37,Secondary
989,330,985,364,951,361,954,327,274.399,Primary
1054,21,1043,106,957,96,967,10,274.597,Secondary
997,332,992,366,959,361,963,328,274.633,Primary
1090,30,1074,115,989,99,1005,14,274.786,Secondary
1011,335,1005,369,972,363,978,329,274.826,Primary
1113,37,1093,121,1009,102,1028,18,275.025,Secondary
1020,338,1013,372,979,364,987,331,275.066,Primary
1133,42,1109,126,1026,103,1049,19,275.233,Secondary
1028,340,1020,373,987,364,995,332,275.261,Primary
1155,46,1127,129,1045,102,1072,19,275.473,Secondary
1037,342,1026,375,994,364,1005,331,275.494,Primary
1168,52,1139,134,1057,105,1086,23,275.653,Secondary
1043,345,1031,377,999,365,1010,333,275.691,Primary
1196,61,1162,140,1082,106,1116,26,275.87,Secondary
1054,348,1040,379,1009,366,1023,334,275.899,Primary
1195,45,1158,124,1079,87,1116,8,276.07,Secondary
1053,341,1039,373,1008,358,1022,327,276.107,Primary
1226,63,1185,140,1108,99,1149,21,276.279,Secondary
1066,349,1050,379,1020,363,1036,332,276.315,Primary
1249,77,1204,152,1130,108,1174,32,276.475,Secondary
1075,354,1057,384,1028,366,1045,337,276.513,Primary
1259,76,1212,150,1139,103,1185,28,276.672,Secondary
1079,354,1061,383,1032,365,1050,335,276.7,Primary
1294,106,1243,177,1172,126,1223,54,276.92,Secondary
1093,366,1073,394,1045,374,1065,346,276.926,Primary
1309,118,1256,188,1188,135,1240,65,277.12,Secondary
1099,370,1079,398,1051,377,1072,350,277.17,Primary
1346,160,1290,226,1224,169,1281,103,277.342,Secondary
1114,387,1092,413,1066,391,1088,365,277.364,Primary
1365,185,1306,249,1243,190,1302,126,277.584,Secondary
1122,398,1098,423,1074,400,1097,374,277.596,Primary
1393,230,1329,290,1270,227,1333,166,277.764,Secondary
1133,415,1108,439,1085,414,1110,391,277.802,Primary
1413,265,1347,323,1290,257,1356,200,277.963,Secondary
1141,430,1114,452,1093,426,1119,404,277.987,Primary
1425,294,1357,349,1303,282,1370,227,278.151,Secondary
1146,441,1119,463,1097,437,1124,415,278.161,Primary
1446,347,1376,399,1324,329,1395,277,278.344,Secondary
1154,462,1126,483,1106,455,1134,435,278.386,Primary
1455,378,1383,427,1334,356,1406,306,278.569,Secondary
1158,475,1129,494,1110,466,1138,446,278.58,Primary
1468,434,1394,480,1348,406,1422,360,278.746,Secondary
1163,497,1133,515,1116,486,1145,468,278.778,Primary
1474,474,1399,517,1356,441,1432,398,278.957,Secondary
1165,513,1135,530,1119,500,1149,483,278.982,Primary
1478,521,1401,562,1360,485,1437,444,279.165,Secondary
1167,532,1136,548,1120,518,1151,502,279.196,Primary
1480,578,1401,614,1365,535,1444,499,279.403,Secondary
1168,555,1136,569,1122,538,1154,524,279.42,Primary
1477,608,1397,642,1363,562,1443,528,279.622,Secondary
1166,567,1135,580,1122,548,1154,536,279.635,Primary
1471,669,1389,697,1361,615,1443,587,279.8,Secondary
1164,591,1131,602,1121,570,1153,559,279.84,Primary
1465,698,1381,724,1356,641,1439,615,279.979,Secondary
1162,603,1129,613,1119,580,1151,570,280.02,Primary
1456,740,1372,763,1349,679,1433,656,280.186,Secondary
1158,620,1125,629,1116,596,1149,586,280.234,Primary
1442,787,1357,805,1339,719,1424,701,280.417,Secondary
1153,638,1119,645,1112,612,1145,604,280.449,Primary
1429,813,1343,829,1327,744,1413,728,280.627,Secondary
1147,649,1113,655,1107,622,1141,615,280.658,Primary
1407,864,1321,874,1310,788,1397,777,280.842,Secondary
1139,669,1104,673,1100,639,1134,635,280.876,Primary
1393,886,1306,894,1299,807,1385,800,281.054,Secondary
1133,678,1098,681,1096,647,1130,644,281.085,Primary
1366,936,1279,939,1275,852,1362,848,281.239,Secondary
1122,698,1088,699,1086,665,1120,663,281.282,Primary
1346,960,1259,959,1260,872,1347,873,281.474,Secondary
1114,708,1080,707,1080,673,1114,673,281.505,Primary
1327,983,1240,980,1243,893,1330,896,281.666,Secondary
1106,717,1072,716,1073,681,1108,683,281.703,Primary
1291,1025,1205,1016,1213,929,1300,938,281.919,Secondary
1092,734,1058,730,1061,696,1095,699,281.937,Primary
1270,1042,1184,1031,1195,944,1281,955,282.11,Secondary
1084,740,1050,736,1054,702,1088,706,282.167,Primary
1066,758,1032,752,1039,718,1072,724,282.366,Primary
1058,762,1024,754,1032,721,1065,728,282.583,Primary
1043,773,1010,764,1019,731,1052,740,282.773,Primary
1030,779,998,768,1009,735,1041,746,282.978,Primary
1020,784,988,772,999,740,1032,752,283.183,Primary
1002,793,970,779,983,748,1015,761,283.41,Primary
991,795,960,781,974,750,1005,764,283.613,Primary
971,804,940,788,956,758,986,774,283.832,Primary
960,804,930,786,948,757,977,774,284.054,Primary
942,810,913,791,932,762,961,781,284.259,Primary
928,808,900,788,920,760,948,780,284.452,Primary
917,810,890,790,910,762,937,782,284.655,Primary
898,809,872,787,894,761,921,783,284.861,Primary
888,807,862,784,885,759,910,782,285.045,Primary
872,807,848,783,873,759,897,783,285.288,Primary
860,802,838,776,863,753,886,779,285.455,Primary
851,801,829,774,855,752,877,779,285.631,Primary
837,795,817,767,844,747,865,774,285.823,Primary
827,790,808,762,836,742,856,771,285.996,Primary
821,788,802,760,831,740,850,769,286.188,Primary
808,780,790,750,820,733,837,762,286.385,Primary
801,775,785,744,815,729,831,759,286.598,Primary
791,767,776,736,807,721,822,752,286.795,Primary
782,759,769,728,801,715,814,746,287.008,Primary
506,1076,474,995,556,963,587,1044,287.168,Secondary
778,754,765,722,797,710,810,742,287.202,Primary
475,1049,448,965,531,939,558,1021,287.393,Secondary
765,743,755,710,787,700,798,732,287.421,Primary
467,1035,442,952,526,927,550,1011,287.584,Secondary
762,738,753,705,785,695,795,728,287.632,Primary
446,1009,426,924,510,904,530,989,287.83,Secondary
754,727,746,694,779,686,787,719,287.86,Primary
411,985,394,899,481,883,497,968,288.022,Secondary
740,718,733,684,767,677,774,711,288.047,Primary
409,969,396,883,482,869,496,955,288.235,Secondary
739,711,734,677,768,672,773,706,288.256,Primary
382,938,374,851,461,843,469,930,288.427,Secondary
728,699,725,665,759,661,763,695,288.48,Primary
378,926,372,839,459,832,466,919,288.676,Secondary
727,694,724,660,759,657,762,691,288.717,Primary
364,888,364,801,451,801,451,888,288.883,Secondary
721,679,721,644,756,645,756,679,288.924,Primary
351,871,354,783,441,786,439,873,289.098,Secondary
716,672,717,637,751,638,751,673,289.136,Primary
354,844,362,757,448,765,441,852,289.304,Secondary
717,661,720,627,754,630,752,664,289.348,Primary
337,820,348,733,435,744,424,830,289.531,Secondary
710,651,715,617,749,622,745,656,289.567,Primary
346,805,360,719,446,733,432,819,289.756,Secondary
714,646,720,611,754,617,748,651,289.784,Primary
338,775,357,689,442,708,423,793,289.975,Secondary
711,634,718,600,752,607,744,641,289.99,Primary
350,770,371,685,455,706,434,791,290.183,Secondary
715,631,724,598,757,607,749,640,290.207,Primary
348,740,375,657,457,684,430,767,290.404,Secondary
715,620,725,587,758,598,747,630,290.422,Primary
338,719,367,636,449,665,420,747,290.624,Secondary
711,611,722,579,754,590,743,622,290.644,Primary
348,698,382,618,462,652,428,732,290.804,Secondary
715,603,728,571,760,585,746,616,290.846,Primary
343,678,379,599,459,636,421,715,291.026,Secondary
713,595,727,564,758,578,744,609,291.082,Primary
356,670,397,593,473,633,433,711,291.263,Secondary
718,592,734,561,764,577,748,608,291.278,Primary
353,644,397,569,472,613,428,688,291.452,Secondary
717,581,734,552,764,569,746,599,291.481,Primary
353,632,398,559,473,604,427,678,291.652,Secondary
717,577,735,547,764,566,746,595,291.685,Primary
362,612,412,541,482,591,432,662,291.839,Secondary
720,568,740,541,768,560,748,588,291.866,Primary
359,595,411,525,481,578,428,647,292.055,Secondary
719,562,740,534,767,555,746,582,292.102,Primary
363,608,417,539,485,593,432,661,292.285,Secondary
721,567,742,540,769,561,748,588,292.301,Primary
343,650,399,580,467,635,411,704,292.471,Secondary
713,584,735,556,761,577,740,605,292.515,Primary
306,677,364,607,434,662,377,732,292.673,Secondary
698,595,721,567,748,589,726,616,292.718,Primary
325,685,382,615,452,670,395,740,292.875,Secondary
706,598,728,570,755,591,733,619,292.91,Primary
335,689,392,620,462,674,406,744,293.128,Secondary
710,600,732,572,759,593,737,621,293.154,Primary
353,691,409,621,480,676,423,745,293.335,Secondary
717,600,739,573,767,594,744,622,293.37,Primary
376,687,432,617,502,671,446,741,293.512,Secondary
726,598,748,571,776,592,753,620,293.555,Primary
386,682,442,612,512,666,456,737,293.741,Secondary
730,597,752,569,780,590,758,618,293.759,Primary
426,673,482,603,552,657,496,727,293.967,Secondary
746,593,768,565,796,587,774,614,293.983,Primary
448,665,504,595,574,649,519,719,294.171,Secondary
755,590,777,562,804,583,783,611,294.206,Primary
497,653,552,584,622,637,567,707,294.401,Secondary
775,585,796,558,824,579,802,606,294.418,Primary
533,644,588,575,658,629,603,698,294.615,Secondary
789,581,811,554,838,575,817,602,294.635,Primary
574,635,629,566,698,620,644,689,294.813,Secondary
805,578,827,551,854,571,833,599,294.864,Primary
633,626,687,557,756,610,703,679,295.056,Secondary
829,574,850,547,878,568,856,595,295.076,Primary
685,618,739,549,808,602,754,671,295.255,Secondary
850,571,871,544,898,564,877,592,295.281,Primary
756,610,809,541,878,594,825,663,295.473,Secondary
878,567,899,541,926,561,906,588,295.495,Primary
844,594,897,525,965,578,912,647,295.684,Secondary
914,561,934,534,961,555,940,582,295.699,Primary
931,579,984,511,1053,564,999,633,295.868,Secondary
949,556,970,528,996,549,976,576,295.906,Primary
1027,556,1080,487,1150,540,1096,609,296.084,Secondary
987,546,1008,519,1035,540,1014,567,296.106,Primary
1100,531,1154,462,1224,516,1169,585,296.291,Secondary
1016,536,1037,509,1065,530,1044,557,296.303,Primary
1142,516,1197,447,1268,500,1213,570,296.489,Secondary
1033,530,1054,503,1082,523,1061,551,296.503,Primary
1169,506,1224,435,1294,489,1239,559,296.673,Secondary
1044,526,1065,498,1093,519,1071,547,296.693,Primary
1176,495,1230,425,1302,478,1247,548,296.854,Secondary
1047,522,1068,494,1096,515,1075,542,296.892,Primary
1168,496,1222,426,1293,479,1238,549,297.061,Secondary
1043,522,1065,494,1093,515,1071,543,297.067,Primary
1152,508,1206,438,1276,491,1221,561,297.266,Secondary
1037,527,1058,499,1086,520,1065,547,297.291,Primary
1142,507,1196,438,1266,491,1212,561,297.453,Secondary
1033,527,1055,499,1082,520,1061,547,297.475,Primary
1135,501,1189,431,1259,485,1204,554,297.67,Secondary
1030,524,1051,497,1079,517,1057,545,297.688,Primary
1103,517,1157,448,1226,501,1173,570,297.885,Secondary
1018,531,1039,503,1066,524,1045,551,297.909,Primary
1080,530,1134,460,1203,514,1149,583,298.099,Secondary
1008,535,1029,508,1057,529,1036,556,298.116,Primary
1055,545,1107,476,1177,528,1124,597,298.275,Secondary
998,541,1019,514,1046,535,1025,562,298.308,Primary
1031,562,1084,493,1153,546,1100,615,298.487,Secondary
989,549,1010,521,1037,542,1016,569,298.514,Primary
992,590,1044,521,1113,573,1061,642,298.696,Secondary
973,560,994,532,1021,553,1000,580,298.713,Primary
972,601,1024,533,1093,585,1041,654,298.911,Secondary
965,564,986,537,1013,558,992,585,298.945,Primary
954,610,1006,541,1075,593,1023,662,299.119,Secondary
958,568,978,541,1005,561,985,588,299.154,Primary
929,628,981,559,1050,611,998,680,299.339,Secondary
948,575,968,548,995,568,975,595,299.366,Primary
910,640,963,571,1032,624,979,693,299.553,Secondary
940,580,961,553,988,573,968,600,299.588,Primary
881,665,934,595,1003,648,950,717,299.741,Secondary
929,590,949,563,976,583,956,610,299.78,Primary
879,669,931,600,1000,652,948,721,299.94,Secondary
927,591,948,564,975,584,955,612,299.983,Primary
854,685,907,615,975,668,923,737,300.17,Secondary
918,598,938,570,965,591,945,618,300.2,Primary
856,686,909,617,978,669,925,739,300.387,Secondary
919,599,939,571,966,591,946,619,300.406,Primary
846,690,899,620,967,673,915,742,300.58,Secondary
915,600,935,572,962,593,942,620,300.595,Primary
840,694,893,624,962,677,909,746,300.772,Secondary
912,601,933,574,960,594,939,622,300.8,Primary
838,693,890,623,960,676,907,745,300.994,Secondary
911,601,931,574,959,594,939,621,301.017,Primary
834,691,887,621,956,674,903,743,301.171,Secondary
910,600,930,573,958,593,937,621,301.205,Primary
839,693,892,623,961,676,908,745,301.396,Secondary
912,601,932,574,960,594,939,622,301.41,Primary
841,684,894,614,963,667,910,736,301.597,Secondary
912,597,933,570,960,590,940,618,301.648,Primary
843,680,896,610,965,663,912,732,301.826,Secondary
