rgvX,rgvY,Time
-0.04580545052886009,0.08579433709383011,STANDBY,1712263523.59231
-0.04580545052886009,0.08579433709383011,STANDBY,1712263523.692592
-0.05342993885278702,0.09471671283245087,STANDBY,1712263523.795619
-0.05342993885278702,0.09471671283245087,STANDBY,1712263523.999447
-0.04468204826116562,0.11389541625976562,STANDBY,1712263523.999535
-0.04468204826116562,0.11389541625976562,STANDBY,1712263524.403263
-0.04084125533699989,0.11983093619346619,STANDBY,1712263524.403304
-0.04084125533699989,0.11983093619346619,STANDBY,1712263524.403311
-0.044208817183971405,0.10315390676259995,STANDBY,1712263524.584943
-0.044208817183971405,0.10315390676259995,STANDBY,1712263524.584996
-0.047273095697164536,0.09551094472408295,STANDBY,1712263524.61424
-0.047273095697164536,0.09551094472408295,STANDBY,1712263525.02392
-0.05223406106233597,0.0899028554558754,STANDBY,1712263525.024066
-0.05223406106233597,0.0899028554558754,STANDBY,1712263525.024099
-0.0688404068350792,0.07976745069026947,STANDBY,1712263525.228747
-0.0688404068350792,0.07976745069026947,STANDBY,1712263525.228922
-0.07991139590740204,0.08447776734828949,STANDBY,1712263525.22897
-0.07991139590740204,0.08447776734828949,STANDBY,1712263525.229009
-0.08064597100019455,0.08888716250658035,STANDBY,1712263525.638141
-0.07428744435310364,0.08938652276992798,STANDBY,1712263525.638317
-0.07428744435310364,0.08938652276992798,STANDBY,1712263525.869961
-0.07076316326856613,0.09476110339164734,STANDBY,1712263525.869999
-0.07076316326856613,0.09476110339164734,STANDBY,1712263525.870005
-0.06399983912706375,0.09693179279565811,STANDBY,1712263525.87001
-0.06399983912706375,0.09693179279565811,STANDBY,1712263525.90976
-0.0685284286737442,0.09718576818704605,STANDBY,1712263525.996619
-0.0685284286737442,0.09718576818704605,STANDBY,1712263526.090803
-0.07246173918247223,0.09744854271411896,STANDBY,1712263526.200101
-0.07246173918247223,0.09744854271411896,STANDBY,1712263526.342921
-0.07386186718940735,0.09764789789915085,STANDBY,1712263526.401004
-0.07386186718940735,0.09764789789915085,STANDBY,1712263526.50831
-0.07597514986991882,0.09920721501111984,STANDBY,1712263526.605682
-0.07597514986991882,0.09920721501111984,STANDBY,1712263526.701488
-0.07927801460027695,0.10401275008916855,STANDBY,1712263526.796131
