rgvX,rgvY,Time
26.087570190429688,6.57271146774292,Search,65.452
25.85478401184082,6.549807548522949,Search,65.544
25.60047721862793,6.4842119216918945,Search,65.643
26.09119987487793,6.55219030380249,Search,65.733
25.822410583496094,6.4997687339782715,Search,65.822
25.530303955078125,6.470561504364014,Search,65.925
26.044334411621094,6.568011283874512,Search,66.012
25.77898406982422,6.542419910430908,Search,66.098
25.550321578979492,6.523251056671143,Search,66.173
25.966272354125977,6.753537178039551,Search,66.254
25.763805389404297,6.690796375274658,Search,66.352
25.480484008789062,7.197968006134033,Search,66.457
25.34474754333496,7.182943344116211,Trail,66.554
25.21213722229004,7.2313103675842285,Trail,66.654
24.850217819213867,7.20045804977417,Trail,66.754
24.691083908081055,7.303648471832275,Trail,66.857
25.063467025756836,7.611933708190918,Trail,66.954
24.72791862487793,7.6408185958862305,Coarse,67.055
24.25815773010254,7.509299278259277,Coarse,67.154
25.28376007080078,8.38821792602539,Coarse,67.256
26.009502410888672,6.841126918792725,Coarse,70.414
25.902263641357422,6.675718784332275,Coarse,70.502
26.070232391357422,6.696480751037598,Coarse,70.586
26.115737915039062,6.746867656707764,Coarse,70.687
25.84889793395996,6.6232805252075195,Coarse,70.79
26.007783889770508,6.738913059234619,Coarse,70.871
26.02567481994629,6.605780124664307,Coarse,70.975
26.206205368041992,6.659696578979492,Coarse,71.073
26.28403091430664,6.696141719818115,Coarse,71.181
26.095144271850586,6.6164045333862305,Coarse,71.268
26.393232345581055,6.675506591796875,Coarse,71.37
26.485450744628906,6.7117600440979,Coarse,71.462
26.693870544433594,6.739818572998047,Coarse,71.557
26.879859924316406,6.711637496948242,Coarse,71.662
27.036252975463867,6.9785380363464355,Coarse,71.738
27.309497833251953,6.958385944366455,Coarse,71.832
27.69403648376465,6.880764484405518,Coarse,71.94
28.03122329711914,7.344095706939697,Coarse,72.027
28.199419021606445,7.23852014541626,Coarse,72.117
27.90269660949707,7.708833694458008,Coarse,72.215
28.03999137878418,7.554999828338623,Coarse,72.319
28.133398056030273,7.38565731048584,Coarse,72.418
27.779022216796875,7.7783284187316895,Coarse,72.517
27.849611282348633,7.651449203491211,Coarse,72.619
27.665132522583008,7.761449813842773,Coarse,72.716
27.707590103149414,7.7140069007873535,Coarse,72.817
27.733510971069336,7.706856727600098,Coarse,72.916
27.483274459838867,7.732386589050293,Coarse,73.015
27.44671058654785,7.666584491729736,Coarse,73.115
27.324098587036133,7.5300092697143555,Coarse,73.216
27.279727935791016,7.497636795043945,Coarse,73.317
27.232633590698242,7.496749401092529,Coarse,73.416
27.190309524536133,7.345427513122559,Coarse,73.52
27.084096908569336,7.361862659454346,Coarse,73.616
27.025938034057617,7.120316505432129,Coarse,73.714
26.909860610961914,7.135024547576904,Coarse,73.817
26.791385650634766,7.145816326141357,Coarse,73.918
26.918548583984375,6.884922027587891,Coarse,74.016
26.756607055664062,6.9278974533081055,Coarse,74.116
26.74826431274414,6.737993240356445,Coarse,74.217
26.617517471313477,6.778818607330322,Coarse,74.315
26.52840232849121,6.798849105834961,Coarse,74.422
26.66948890686035,6.714461326599121,Coarse,74.515
26.539403915405273,6.69755744934082,Coarse,74.619
26.55377197265625,6.613444805145264,Coarse,74.721
26.44330596923828,6.641050338745117,Coarse,74.817
26.32655906677246,6.674895286560059,Coarse,74.916
26.443758010864258,6.680385589599609,Coarse,75.019
26.31133460998535,6.625500679016113,Coarse,75.12
26.253398895263672,6.559849739074707,Coarse,75.216
26.159372329711914,6.576021194458008,Coarse,75.316
26.089908599853516,6.590018272399902,Coarse,75.416
26.074308395385742,6.6061601638793945,Coarse,75.524
25.99349021911621,6.50725793838501,Coarse,75.617
25.88232421875,6.301323890686035,Coarse,75.722
25.881467819213867,6.324587345123291,Coarse,75.816
25.80816078186035,6.30594539642334,Coarse,75.916
25.832998275756836,6.196384429931641,Coarse,76.017
25.808361053466797,6.06725549697876,Coarse,76.12
25.848194122314453,5.8718037605285645,Coarse,76.216
25.7886962890625,5.878593444824219,Coarse,76.314
25.7425594329834,5.890118598937988,Coarse,76.417
26.200223922729492,6.012714862823486,Coarse,76.517
26.189218521118164,5.892776012420654,Coarse,76.617
26.182899475097656,5.865628242492676,Coarse,76.717
26.157447814941406,6.011294364929199,Coarse,76.819
26.05744171142578,6.134350299835205,Coarse,76.916
26.16610336303711,6.304540157318115,Coarse,77.015
26.10215187072754,6.342053413391113,Coarse,77.116
26.158145904541016,6.329751968383789,Coarse,77.215
26.136493682861328,6.3935675621032715,Coarse,77.316
26.130887985229492,6.484211444854736,Coarse,77.415
26.18674087524414,6.528552532196045,Coarse,77.515
26.175228118896484,6.549454212188721,Coarse,77.616
26.123821258544922,6.514931678771973,Coarse,77.717
26.10679054260254,6.598419666290283,Coarse,77.816
26.107769012451172,6.6518120765686035,Coarse,77.915
26.146881103515625,6.631619453430176,Coarse,78.017
26.208953857421875,6.6425461769104,Coarse,78.119
26.13287925720215,6.604603290557861,Coarse,78.217
26.14545249938965,6.67552375793457,Coarse,78.316
26.112590789794922,6.710773468017578,Coarse,78.418
26.113582611083984,6.695979118347168,Coarse,78.516
26.16034507751465,6.710486888885498,Coarse,78.618
26.11914825439453,6.700310707092285,Coarse,78.718
26.10610580444336,6.727663993835449,Coarse,78.817
26.08820152282715,6.759040832519531,Coarse,78.918
26.067197799682617,6.743810176849365,Coarse,79.016
26.114439010620117,6.762725830078125,Coarse,79.118
25.973852157592773,6.702488899230957,Coarse,79.217
25.98540496826172,6.729171276092529,Coarse,79.318
26.01552391052246,6.771313667297363,Coarse,79.418
25.943281173706055,6.785763263702393,Coarse,79.517
26.050016403198242,6.817898750305176,Coarse,79.62
25.866819381713867,6.7112860679626465,Coarse,79.717
25.89205551147461,6.772760391235352,Coarse,79.817
25.908212661743164,6.802334785461426,Coarse,79.916
25.8820743560791,6.828486919403076,Coarse,80.016
25.996023178100586,6.845890522003174,Coarse,80.122
25.871889114379883,6.750107765197754,Coarse,80.216
25.888160705566406,6.811691761016846,Coarse,80.321
25.914451599121094,6.834584712982178,Coarse,80.416
25.927032470703125,6.8756103515625,Coarse,80.517
26.04423713684082,6.9000043869018555,Coarse,80.618
25.965435028076172,6.8306989669799805,Coarse,80.716
25.952529907226562,6.854269504547119,Coarse,80.816
25.965970993041992,6.834256172180176,Coarse,80.92
26.016511917114258,6.9066548347473145,Coarse,81.017
26.12919044494629,6.936079978942871,Coarse,81.116
26.103343963623047,6.867008686065674,Coarse,81.217
26.073196411132812,6.8852152824401855,Coarse,81.316
26.06792640686035,6.851388454437256,Coarse,81.417
26.123483657836914,6.962567329406738,Coarse,81.516
26.182437896728516,6.945504188537598,Coarse,81.615
26.161361694335938,6.873858451843262,Coarse,81.715
26.125646591186523,6.8697991371154785,Coarse,81.816
26.12294578552246,6.8740363121032715,Coarse,81.919
26.13045310974121,6.956089019775391,Coarse,82.016
26.2049503326416,6.938769817352295,Coarse,82.117
26.187862396240234,6.8718061447143555,Coarse,82.221
26.153593063354492,6.861053943634033,Coarse,82.316
26.150224685668945,6.878256797790527,Coarse,82.416
26.12100601196289,7.013747692108154,Coarse,82.512
26.18293571472168,6.947610855102539,Coarse,82.619
26.236339569091797,6.936984062194824,Coarse,82.716
26.200103759765625,6.945004940032959,Coarse,82.822
26.166250228881836,6.947617530822754,Coarse,82.914
26.150171279907227,7.147412300109863,Coarse,83.017
26.22015380859375,7.10366678237915,Coarse,83.116
26.276103973388672,7.135739803314209,Coarse,83.216
