X,Y,Z,Roll,Pitch,Yaw,Time
-0.002120350254699588,0.0020850994624197483,-0.0637371614575386,0.001354632899164909,-0.001108092255890369,1.5723282439310589,STANDBY,43.61
-0.003065633587539196,0.0029877200722694397,-0.06393652409315109,0.0013954489259046848,-0.0011380227515473957,1.5723213542394825,STANDBY,43.857
-0.002187013393267989,0.0020998225081712008,-0.06431035697460175,0.0014585627941412261,-0.0011990236816927793,1.5723273264619073,STANDBY,44.111
-0.00069207395426929,0.0005957166431471705,-0.06469319015741348,0.0015271188458425337,-0.001264787628315389,1.5723468828389906,STANDBY,44.363
0.0010972816962748766,-0.0011888386216014624,-0.06503454595804214,0.001592290820553654,-0.0013240574626252053,1.5723765253231414,STANDBY,44.61
0.0030569308437407017,-0.0031421866733580828,-0.0653039887547493,0.0016535251634192995,-0.0013824772322550414,1.5724002735831328,STANDBY,44.868
0.004890627693384886,-0.004937465768307447,-0.06557977944612503,0.001714400015771144,-0.0014335195301100607,1.5724169907069319,STANDBY,45.111
0.006859721150249243,-0.006798566319048405,-0.06582716107368469,0.0017537312814963398,-0.0014846135163679717,1.5724347977109743,STANDBY,45.361
0.008912800811231136,-0.008773673325777054,-0.06599303334951401,0.0017806948162612851,-0.0015181869966909283,1.5724601027930645,STANDBY,45.614
0.010993553325533867,-0.010810044594109058,-0.06613413244485855,0.0018164778593925163,-0.0015385356964543457,1.5724895280462243,STANDBY,45.866
0.012671754695475101,-0.012427683919668198,-0.06628604978322983,0.0018291495507580574,-0.0015508078504353753,1.572527178041872,STANDBY,46.111
0.014357183128595352,-0.014017533510923386,-0.06642404943704605,0.0018272617598993125,-0.0015497807180508971,1.5725544372715543,STANDBY,46.369
0.01603299379348755,-0.015549714677035809,-0.06653684377670288,0.0018266296247017916,-0.0015471820952370763,1.572580467504684,STANDBY,46.612
0.017631059512495995,-0.017045529559254646,-0.06665448099374771,0.0018088282085952697,-0.0015400466509163382,1.5726101830976567,STANDBY,46.867
0.018454834818840027,-0.017875997349619865,-0.06675612926483154,0.001775428303517156,-0.001513459254056215,1.5726226845898221,STANDBY,47.111
0.01915702596306801,-0.01862085983157158,-0.06680600345134735,0.0017437642673028045,-0.0014988111797720187,1.572641630368542,STANDBY,47.361
0.019835850223898888,-0.0193822979927063,-0.06684485077857971,0.0017032357864079416,-0.0014757219469174745,1.5726583658859623,STANDBY,47.617
0.020440589636564255,-0.02009684219956398,-0.0668974444270134,0.0016678072279316721,-0.0014433374162763361,1.5726648342704885,STANDBY,47.868
0.02029000036418438,-0.020065132528543472,-0.06696328520774841,0.0016407219227400954,-0.0014033566694706678,1.5726605094412827,STANDBY,48.122
0.020210009068250656,-0.02003275789320469,-0.06699105352163315,0.0016055473824960525,-0.0013605456333607435,1.5726597776545694,STANDBY,48.361
0.020208708941936493,-0.020037801936268806,-0.06700929999351501,0.001570038264617079,-0.0013255411759018902,1.572651242548835,STANDBY,48.62
0.02025149203836918,-0.02011660672724247,-0.06704838573932648,0.0015423385193569002,-0.001301225391216576,1.5726286800953118,STANDBY,48.865
0.01970755122601986,-0.01957893930375576,-0.06706631183624268,0.0015122953336683448,-0.0012816621456295248,1.5726211014578602,STANDBY,49.122
0.019337186589837074,-0.019195236265659332,-0.0670667216181755,0.0014908864395690496,-0.0012608369579538705,1.5726189448640238,STANDBY,49.365
0.019109055399894714,-0.01906026341021061,-0.06707664579153061,0.0014654366532338198,-0.0012552998960018158,1.572601309921827,STANDBY,49.618
0.019019417464733124,-0.019128384068608284,-0.06710183620452881,0.0014526238664982253,-0.0012435567332431674,1.572596421642464,STANDBY,49.871
0.01838899776339531,-0.01864464394748211,-0.06713858991861343,0.0014303097268564037,-0.0012258264468982814,1.572586751370926,STANDBY,50.12
0.017963234335184097,-0.018347976729273796,-0.06717078387737274,0.0014122246066105896,-0.001212575356476009,1.5725718888596187,STANDBY,50.373
0.017811832949519157,-0.018245937302708626,-0.06713185459375381,0.0014087114250284968,-0.001207765890285373,1.5725536698617524,STANDBY,50.624
0.01786484196782112,-0.018298422917723656,-0.06710750609636307,0.0014003992546347314,-0.0012066741473972797,1.5725502176817994,STANDBY,50.871
0.01743755303323269,-0.017835868522524834,-0.06709861755371094,0.0014035777421665724,-0.001202632905915379,1.5725280013310277,STANDBY,51.12
0.017272934317588806,-0.017638301476836205,-0.06707179546356201,0.0014078849926588476,-0.0011917648371309042,1.572503023026746,STANDBY,51.368
0.017335422337055206,-0.017651237547397614,-0.06707388162612915,0.0014015496708450256,-0.001202522427774966,1.5724849145070203,STANDBY,51.624
0.01757044903934002,-0.017837723717093468,-0.06707843393087387,0.0014078244566914971,-0.0012158635072410109,1.5724747096563247,STANDBY,51.871
0.017352692782878876,-0.017602592706680298,-0.06709381937980652,0.0014129617484283975,-0.0012123733758926394,1.5724619536802662,STANDBY,52.118
0.017325786873698235,-0.017616642639040947,-0.0671074241399765,0.001416431390680128,-0.0012115221470594406,1.5724424878743035,STANDBY,52.372
0.017494753003120422,-0.01785084791481495,-0.06713312119245529,0.0014186258194965654,-0.0012316631618887182,1.57242176664551,STANDBY,52.619
0.017834538593888283,-0.01826276071369648,-0.06717512756586075,0.0014311162522060211,-0.0012388350442051888,1.5723986100081841,STANDBY,52.864
0.017647238448262215,-0.01813233643770218,-0.06721937656402588,0.0014459616504607137,-0.0012519168667495244,1.5723744158775101,STANDBY,53.121
0.01764337718486786,-0.018210213631391525,-0.06725125014781952,0.0014521278208119207,-0.0012543476186692717,1.572361319968712,STANDBY,53.365
0.017855485901236534,-0.018520258367061615,-0.06724564731121063,0.001459861756302172,-0.0012676995247602463,1.5723402170140786,STANDBY,53.621
0.01820794865489006,-0.018990742042660713,-0.06723375618457794,0.0014628614298996864,-0.0012878915295004842,1.5723217558723428,STANDBY,53.871
0.018056442961096764,-0.018920866772532463,-0.06723000109195709,0.0014743205392730766,-0.0012928820215165613,1.57230280718324,STANDBY,54.118
0.01816115342080593,-0.019053811207413673,-0.0672055333852768,0.0014837627531958152,-0.0012989351525902742,1.5722862082209925,STANDBY,54.369
0.018446236848831177,-0.019363583996891975,-0.0672018826007843,0.0014975548256186183,-0.0013076071627438068,1.5722668794358636,STANDBY,54.624
0.01890665479004383,-0.019811848178505898,-0.06722236424684525,0.001501306309364491,-0.001322038820944726,1.5722496845435836,STANDBY,54.871
0.0188437607139349,-0.0197291299700737,-0.06725437939167023,0.0015076623531055978,-0.0013267820468172427,1.5722349699961509,STANDBY,55.116
0.018952971324324608,-0.019821442663669586,-0.06728380173444748,0.0015205586096269422,-0.0013318404089659457,1.5722158554152141,STANDBY,55.378
0.01927672140300274,-0.020122339949011803,-0.06733130663633347,0.0015372544294220735,-0.0013340577716007827,1.5722103584001326,STANDBY,55.628
0.019754571840167046,-0.02058243192732334,-0.06738653033971786,0.0015549249947068625,-0.0013476081658154717,1.5722002365535612,STANDBY,55.868
0.01966521143913269,-0.020453276112675667,-0.06745200604200363,0.001564625068567448,-0.001350586651824414,1.572185126077619,STANDBY,56.133
0.019785676151514053,-0.02056552655994892,-0.06750679016113281,0.0015829558251423174,-0.001365090138278901,1.572171411887046,STANDBY,56.376
0.020127395167946815,-0.020842397585511208,-0.0675630196928978,0.0015955213457343512,-0.0013716145185753697,1.572150302413155,STANDBY,56.629
0.02067762427031994,-0.021315328776836395,-0.06757352501153946,0.0016075705643740826,-0.0013895460870116947,1.572136613135461,STANDBY,56.871
0.020645160228013992,-0.021219681948423386,-0.06759873032569885,0.0016184144187716182,-0.0013955495087429883,1.5721203301243973,STANDBY,57.12
