rgvX,rgvY,Time
14.858786582946777,11.814105033874512,Search,1713201711.202077,Primary
14.326250076293945,10.10026741027832,Coarse,1713201716.95568,Secondary
16.042879104614258,10.15006160736084,Coarse,1713201717.334895,Secondary
15.492593765258789,9.924126625061035,Coarse,1713201717.565184,Secondary
15.467195510864258,9.804743766784668,Coarse,1713201717.827306,Secondary
15.340415954589844,9.702779769897461,Coarse,1713201718.078124,Secondary
15.144482612609863,9.740779876708984,Coarse,1713201718.371694,Secondary
16.042383193969727,9.614435195922852,Coarse,1713201719.176738,Secondary
15.588199615478516,9.091974258422852,Coarse,1713201719.726022,Primary
15.83456039428711,8.150360107421875,Coarse,1713201720.675207,Secondary
13.981436729431152,9.650139808654785,Coarse,1713201737.326806,Primary
13.306007385253906,9.350071907043457,Coarse,1713201740.400805,Secondary
13.3812255859375,9.750718116760254,Coarse,1713201740.669374,Secondary
13.55283260345459,9.219985961914062,Coarse,1713201740.886674,Secondary
13.687423706054688,9.361298561096191,Coarse,1713201741.153074,Secondary
13.795836448669434,9.658248901367188,Coarse,1713201741.45272,Secondary
14.143535614013672,9.21373176574707,Coarse,1713201741.733373,Secondary
14.169358253479004,9.06259822845459,Coarse,1713201742.038396,Secondary
14.008881568908691,9.349862098693848,Coarse,1713201742.388642,Secondary
13.963876724243164,8.750158309936523,Coarse,1713201742.684496,Secondary
13.705601692199707,8.998233795166016,Coarse,1713201742.962038,Secondary
13.420059204101562,8.516818046569824,Coarse,1713201743.272479,Secondary
13.053197860717773,8.74368667602539,Coarse,1713201743.503781,Secondary
13.22178840637207,8.270503044128418,Coarse,1713201743.832153,Secondary
13.37632942199707,8.316978454589844,Coarse,1713201744.109947,Secondary
13.227232933044434,8.852370262145996,Coarse,1713201744.365334,Secondary
13.230359077453613,8.900362014770508,Coarse,1713201744.612785,Secondary
13.337593078613281,9.36121654510498,Coarse,1713201744.906075,Secondary
13.323893547058105,9.69172477722168,Coarse,1713201745.213848,Secondary
13.51745891571045,9.880502700805664,Coarse,1713201745.536638,Secondary
12.829004287719727,10.349596977233887,Coarse,1713201749.568815,Primary
12.761959075927734,10.358522415161133,Coarse,1713201749.828594,Primary
13.369514465332031,10.57199478149414,Coarse,1713201750.095274,Primary
13.609519004821777,10.667191505432129,Coarse,1713201750.305171,Primary
13.731083869934082,10.834929466247559,Coarse,1713201750.520726,Primary
12.792505264282227,10.51816177368164,Coarse,1713201753.938114,Primary
12.110543251037598,9.807343482971191,Coarse,1713201754.178331,Primary
11.754594802856445,10.180086135864258,Coarse,1713201754.79791,Primary
13.43021011352539,9.397165298461914,Coarse,1713201765.794741,Primary
12.817736625671387,9.94234848022461,Coarse,1713201767.227094,Primary
12.69992733001709,9.245564460754395,Coarse,1713201768.163681,Primary
11.959782600402832,10.272934913635254,Coarse,1713201771.673634,Primary
12.492284774780273,9.31911849975586,Fine,1713201773.527322,Secondary
12.410707473754883,9.115699768066406,Fine,1713201773.952054,Secondary
12.733508110046387,8.864851951599121,Fine,1713201774.223925,Secondary
11.991004943847656,8.98137378692627,Fine,1713201774.52791,Secondary
11.971916198730469,9.235294342041016,Fine,1713201774.878464,Secondary
12.04879093170166,9.570756912231445,Fine,1713201774.914021,Primary
11.990044593811035,9.212961196899414,Fine,1713201775.208758,Secondary
11.971529006958008,9.31319522857666,Fine,1713201775.544772,Secondary
11.933032035827637,9.715468406677246,Fine,1713201775.877426,Secondary
12.005402565002441,9.746551513671875,Fine,1713201776.245766,Secondary
15.180719375610352,10.979351043701172,Fine,1713201776.811931,Secondary
14.592591285705566,10.713509559631348,Fine,1713201777.336319,Secondary
10.84181022644043,8.302510261535645,Fine,1713201787.157436,Primary
10.767881393432617,8.379701614379883,Fine,1713201787.403587,Primary
10.660947799682617,8.474088668823242,Fine,1713201787.626983,Primary
10.618430137634277,8.544583320617676,Fine,1713201787.814323,Primary
10.52413558959961,8.521339416503906,Fine,1713201788.044894,Primary
10.886808395385742,8.607404708862305,Fine,1713201789.51759,Primary
10.9561767578125,8.798409461975098,Fine,1713201789.931062,Primary
9.927106857299805,8.212546348571777,Fine,1713201790.12378,Primary
10.105351448059082,8.319250106811523,Fine,1713201790.278986,Primary
10.160269737243652,7.301171779632568,Fine,1713201796.517123,Primary
10.185787200927734,7.258105754852295,Fine,1713201796.69156,Primary
10.13097095489502,7.227439880371094,Fine,1713201796.890594,Primary
10.143155097961426,7.197816371917725,Fine,1713201797.078367,Primary
10.1135892868042,7.25009298324585,Fine,1713201797.338035,Primary
10.216130256652832,7.1291093826293945,Fine,1713201797.733908,Primary
10.264816284179688,7.030457019805908,Fine,1713201798.022251,Primary
10.35537338256836,7.151490688323975,Fine,1713201798.293888,Primary
10.136540412902832,7.037972927093506,Fine,1713201798.515392,Primary
10.242114067077637,7.157358646392822,Fine,1713201798.650581,Primary
10.707170486450195,7.361687183380127,Fine,1713201802.966955,Secondary
10.885486602783203,7.224879741668701,Search,1713201803.191932,Secondary
10.880595207214355,7.182417392730713,Search,1713201803.809763,Secondary
10.876709938049316,7.073733329772949,Search,1713201804.326913,Secondary
11.000606536865234,7.004162311553955,Search,1713201804.814658,Secondary
15.030852317810059,9.200746536254883,Search,1713201805.212439,Secondary
13.025763511657715,8.384819030761719,Search,1713201805.409283,Primary
14.932705879211426,9.106348991394043,Search,1713201805.511423,Secondary
14.370254516601562,8.594697952270508,Search,1713201805.781523,Secondary
14.298542976379395,2.303152084350586,Search,1713201830.629289,Primary
13.195651054382324,6.116744518280029,Joint,1713201966.297076,Secondary
