rgvX,rgvY,Time
3.478978157043457,5.1216583251953125,Search,1712267946.303728
3.478978157043457,5.1216583251953125,Search,1712267946.418875
3.541354179382324,4.539845943450928,Search,1712267946.549761
3.541354179382324,4.539845943450928,Search,1712267946.721273
3.7082419395446777,4.721171855926514,Search,1712267946.803161
3.7082419395446777,4.721171855926514,Search,1712267946.96713
3.7106435298919678,4.7330322265625,Search,1712267947.091537
3.7106435298919678,4.7330322265625,Search,1712267947.249714
3.680105686187744,4.739596366882324,Search,1712267947.322288
3.680105686187744,4.739596366882324,Search,1712267947.440303
3.6431632041931152,4.7315993309021,Search,1712267947.563351
3.6431632041931152,4.7315993309021,Trail,1712267947.701427
3.633443593978882,4.698038101196289,Trail,1712267947.944791
3.633443593978882,4.698038101196289,Trail,1712267947.953421
3.637134075164795,4.696639537811279,Trail,1712267948.139115
3.637134075164795,4.696639537811279,Coarse,1712267948.290195
3.6517748832702637,4.703953742980957,Coarse,1712267948.445623
3.6517748832702637,4.703953742980957,Coarse,1712267948.548793
3.6634020805358887,4.730234146118164,Coarse,1712267948.712949
3.6634020805358887,4.730234146118164,Coarse,1712267948.784123
3.640944004058838,4.749185085296631,Coarse,1712267948.955721
3.640944004058838,4.749185085296631,Coarse,1712267949.042017
3.6379384994506836,4.76893949508667,Coarse,1712267949.161481
3.6379384994506836,4.76893949508667,Coarse,1712267949.308505
3.6375956535339355,4.782657623291016,Coarse,1712267949.457441
3.6375956535339355,4.782657623291016,Coarse,1712267949.546235
3.659579277038574,4.771505355834961,Coarse,1712267949.68626
3.0509164333343506,4.007213115692139,Coarse,1712267949.817484
3.056729316711426,4.003717422485352,Coarse,1712267949.96991
3.09294056892395,3.9559450149536133,Coarse,1712267950.095238
3.04355788230896,4.001744270324707,Coarse,1712267950.242588
3.04355788230896,4.001744270324707,Coarse,1712267950.414002
2.989130973815918,3.9779019355773926,Coarse,1712267950.533643
2.989130973815918,3.9779019355773926,Coarse,1712267950.676054
3.0022730827331543,3.948761463165283,Coarse,1712267950.809291
3.0022730827331543,3.948761463165283,Coarse,1712267950.993017
3.0475175380706787,3.9446182250976562,Coarse,1712267951.156028
3.0475175380706787,3.9446182250976562,Coarse,1712267951.312843
3.0741288661956787,3.9093639850616455,Coarse,1712267951.406499
3.0741288661956787,3.9093639850616455,Coarse,1712267951.543235
3.0544180870056152,3.9100401401519775,Coarse,1712267951.700485
3.0544180870056152,3.9100401401519775,Coarse,1712267951.779308
3.044215202331543,3.9332480430603027,Coarse,1712267951.907369
3.044215202331543,3.9332480430603027,Coarse,1712267952.039416
3.0524933338165283,3.9520938396453857,Coarse,1712267952.19997
3.0524933338165283,3.9520938396453857,Coarse,1712267952.310189
3.0292952060699463,3.935920238494873,Coarse,1712267952.475715
3.0292952060699463,3.935920238494873,Coarse,1712267952.569318
3.006269693374634,3.9419240951538086,Coarse,1712267952.745736
3.006269693374634,3.9419240951538086,Coarse,1712267952.811527
3.0123138427734375,3.9400527477264404,Coarse,1712267952.946212
3.0123138427734375,3.9400527477264404,Coarse,1712267953.093672
3.0072402954101562,3.9622678756713867,Coarse,1712267953.262263
3.0072402954101562,3.9622678756713867,Coarse,1712267953.400727
3.0028576850891113,3.9537055492401123,Coarse,1712267953.518313
3.0028576850891113,3.9537055492401123,Coarse,1712267953.691901
3.0021860599517822,3.9387409687042236,Coarse,1712267953.754963
3.0021860599517822,3.9387409687042236,Coarse,1712267953.88717
3.0052249431610107,3.912611246109009,Coarse,1712267954.02838
3.0052249431610107,3.912611246109009,Coarse,1712267954.155606
3.0253772735595703,3.9121170043945312,Coarse,1712267954.27766
3.0253772735595703,3.9121170043945312,Coarse,1712267954.437347
3.3631656169891357,3.7125704288482666,Coarse,1712267954.519558
3.3631656169891357,3.7125704288482666,Coarse,1712267954.672565
3.376357316970825,3.7166945934295654,Coarse,1712267954.824202
3.3
