X,Y,Z,Roll,Pitch,Yaw,Time
-0.001957472413778305,0.001813987735658884,-0.06432292610406876,0.0013196727959436712,-0.0010792738758027554,1.5723744962040822,STANDBY,44.804
-0.0032474184408783913,0.002960863523185253,-0.06453509628772736,0.0013402731856328783,-0.0011135125532746313,1.5723649757590636,STANDBY,45.054
-0.0025192827451974154,0.0021754459012299776,-0.06490112096071243,0.0013945127138865526,-0.0011767274700105192,1.5723671134936177,STANDBY,45.304
-0.0010784046025946736,0.0007211852353066206,-0.06525082141160965,0.001457573729566985,-0.0012396692764014008,1.5723673602941002,STANDBY,45.555
0.0006100154714658856,-0.0009584400104358792,-0.06555969268083572,0.0015248736599457794,-0.0013066314859315753,1.5723711312192046,STANDBY,45.804
0.002457737224176526,-0.0027786747086793184,-0.06579971313476562,0.0015933907125142742,-0.0013604040723294018,1.5723836726418252,STANDBY,46.057
0.004330641124397516,-0.00459967041388154,-0.0660603940486908,0.001649551559239381,-0.0014159171842038631,1.5724014049072303,STANDBY,46.305
0.006196571514010429,-0.006411448121070862,-0.06629691272974014,0.0016912992577997376,-0.0014583590673282738,1.5724194045786302,STANDBY,46.555
0.00815389771014452,-0.008339791558682919,-0.06646974384784698,0.0017222800524902878,-0.001490618917159736,1.5724476411149397,STANDBY,46.804
0.010192791000008583,-0.01034966018050909,-0.06658080965280533,0.001744519220664853,-0.0015069772489368911,1.5724731416583546,STANDBY,47.054
0.012155312113463879,-0.012242099270224571,-0.06668590009212494,0.00176027615088945,-0.0015290396986529229,1.5724903105900179,STANDBY,47.308
0.0137703288346529,-0.01384034100919962,-0.06679601222276688,0.0017731691477817831,-0.0015316575299948454,1.57250835473207,STANDBY,47.558
0.015239140018820763,-0.015305017121136189,-0.06688608974218369,0.0017598320264366803,-0.001534790848381817,1.57252326520649,STANDBY,47.804
0.016680017113685608,-0.01676766388118267,-0.06693944334983826,0.0017507818993178542,-0.001522075268439948,1.5725384413406742,STANDBY,48.056
0.017694715410470963,-0.017808912321925163,-0.06701096147298813,0.001727676019072288,-0.0015017100377008319,1.5725580977185187,STANDBY,48.31
0.018484197556972504,-0.01861812360584736,-0.06707021594047546,0.0016977611230683857,-0.0014788194093853235,1.572574003660355,STANDBY,48.557
0.019150786101818085,-0.01928446628153324,-0.06715185940265656,0.0016636662185189664,-0.0014420732622966172,1.5725845333097994,STANDBY,48.804
0.01970714144408703,-0.019840063527226448,-0.06720462441444397,0.001633044914342218,-0.001411528675816953,1.572579009635609,STANDBY,49.06
0.01980547234416008,-0.019915400072932243,-0.06727565824985504,0.0016014580614862374,-0.001379992696456611,1.5725909617638703,STANDBY,49.306
0.019607791677117348,-0.019710544496774673,-0.06731338798999786,0.00156710902228927,-0.0013466714881360533,1.5725834094362818,STANDBY,49.558
0.0195157490670681,-0.01961861364543438,-0.06738007068634033,0.001533468370325619,-0.0013139690272510054,1.572581221992385,STANDBY,49.808
0.01952774077653885,-0.01961686462163925,-0.06745870411396027,0.001518289209343248,-0.0012827400350943208,1.5725662331704542,STANDBY,50.057
0.01945173367857933,-0.01947540044784546,-0.0675521194934845,0.001492269337177032,-0.0012638153275474908,1.5725618963504702,STANDBY,50.308
0.018990078940987587,-0.019002640619874,-0.0676400363445282,0.0014621315058318308,-0.0012306550052016973,1.5725532832464688,STANDBY,50.555
0.01857209950685501,-0.018598278984427452,-0.06772089004516602,0.0014376164181155498,-0.0011981837451457975,1.5725395441430172,STANDBY,50.808
0.01841248944401741,-0.01843189261853695,-0.0677483007311821,0.0014208516804498964,-0.001185897272080183,1.572525613652777,STANDBY,51.059
0.01804358698427677,-0.018057113513350487,-0.06774058938026428,0.001408808049745613,-0.0011722593335434794,1.5725084578760453,STANDBY,51.308
0.017732294276356697,-0.01774466596543789,-0.06769668310880661,0.0013911906862628988,-0.001177530852146447,1.5724956916554387,STANDBY,51.56
0.017555393278598785,-0.017576303333044052,-0.06768006086349487,0.0013930790591982548,-0.001172990305349231,1.572488821055975,STANDBY,51.81
0.01751987636089325,-0.017560230568051338,-0.0676465779542923,0.0013871846022081907,-0.0011802950175479054,1.5724714187115918,STANDBY,52.06
0.017204640433192253,-0.017276667058467865,-0.06760869920253754,0.0013816814171147879,-0.0011902617989107964,1.5724604078012077,STANDBY,52.309
0.016884351149201393,-0.017030639573931694,-0.06757593154907227,0.0013907750835639775,-0.0011905948631465433,1.5724408582926288,STANDBY,52.556
