rgvX,rgvY,Time
13.602884292602539,24.676719665527344,STANDBY,108.35
13.3900146484375,24.488235473632812,STANDBY,108.443
13.554332733154297,24.815380096435547,STANDBY,108.55
13.311883926391602,24.674373626708984,STANDBY,108.644
13.685338020324707,24.71501922607422,STANDBY,108.725
13.553380012512207,24.774492263793945,STANDBY,108.803
13.532901763916016,24.823211669921875,STANDBY,108.932
13.25859546661377,24.60552406311035,STANDBY,109.023
13.173592567443848,24.75684928894043,STANDBY,109.147
13.089003562927246,24.61252212524414,STANDBY,109.244
13.08446979522705,24.722753524780273,STANDBY,109.361
13.15456771850586,24.82552719116211,STANDBY,109.451
12.374197006225586,24.79832649230957,STANDBY,109.568
12.443519592285156,24.849916458129883,STANDBY,109.648
11.52692699432373,25.1025333404541,STANDBY,109.762
11.70793628692627,25.204862594604492,STANDBY,109.87
12.039695739746094,25.36707878112793,STANDBY,109.961
11.707727432250977,25.124549865722656,STANDBY,110.063
12.177861213684082,25.35176658630371,STANDBY,110.186
12.155879020690918,24.60529899597168,STANDBY,110.306
12.614891052246094,24.782236099243164,STANDBY,110.415
12.463656425476074,24.24114227294922,STANDBY,110.519
12.584348678588867,24.274499893188477,STANDBY,110.622
12.648460388183594,24.075559616088867,STANDBY,110.726
12.656140327453613,24.06208610534668,STANDBY,110.828
12.519972801208496,24.050432205200195,STANDBY,110.927
12.479759216308594,24.04662322998047,STANDBY,111.028
12.391545295715332,24.152706146240234,STANDBY,111.128
12.316227912902832,24.01114845275879,STANDBY,111.237
12.29011058807373,24.075366973876953,STANDBY,111.345
12.186827659606934,24.055936813354492,STANDBY,111.462
11.979676246643066,24.17586326599121,STANDBY,111.576
11.89136791229248,24.282169342041016,STANDBY,111.669
11.84070110321045,24.100025177001953,STANDBY,111.756
11.786799430847168,24.195858001708984,STANDBY,111.877
11.881011009216309,24.19767951965332,STANDBY,111.995
11.544840812683105,24.297367095947266,STANDBY,112.1
11.68254280090332,24.167715072631836,STANDBY,112.214
11.588257789611816,24.20945167541504,STANDBY,112.323
11.409122467041016,24.21860694885254,STANDBY,112.419
11.56360912322998,24.26995277404785,STANDBY,112.519
11.333447456359863,24.360071182250977,STANDBY,112.63
11.492852210998535,24.363431930541992,STANDBY,112.718
11.392342567443848,24.398012161254883,STANDBY,112.833
11.155878067016602,24.495830535888672,STANDBY,112.933
11.321990966796875,24.567317962646484,STANDBY,113.036
11.099559783935547,24.619413375854492,STANDBY,113.148
11.299099922180176,24.650997161865234,STANDBY,113.234
11.170994758605957,24.712953567504883,STANDBY,113.329
10.894962310791016,24.688831329345703,STANDBY,113.442
10.729833602905273,25.21404266357422,STANDBY,113.539
10.294544219970703,25.128812789916992,STANDBY,113.648
10.204106330871582,25.6243896484375,STANDBY,113.759
9.880149841308594,25.531465530395508,STANDBY,113.886
9.781352996826172,25.511747360229492,STANDBY,113.981
9.524996757507324,25.60472297668457,STANDBY,114.076
9.338780403137207,25.764938354492188,STANDBY,114.194
9.358943939208984,25.678354263305664,STANDBY,114.298
9.146260261535645,25.438302993774414,STANDBY,114.994
8.94586181640625,25.730985641479492,STANDBY,115.099
8.847681999206543,25.974706649780273,STANDBY,115.197
9.058924674987793,25.660348892211914,STANDBY,115.297
8.942670822143555,25.885543823242188,STANDBY,115.414
9.126633644104004,25.542877197265625,STANDBY,115.515
9.000996589660645,25.851856231689453,STANDBY,115.612
9.17636775970459,25.596670150756836,STANDBY,115.718
9.083782196044922,25.802762985229492,STANDBY,115.81
9.01917552947998,25.99352264404297,STANDBY,115.927
9.10876750946045,25.628528594970703,STANDBY,116.036
8.997710227966309,25.9396915435791,STANDBY,116.134
9.10043716430664,25.427873611450195,STANDBY,116.22
9.009636878967285,25.70805549621582,STANDBY,116.338
8.825901985168457,26.17984962463379,STANDBY,116.424
8.859187126159668,25.293785095214844,STANDBY,116.54
8.719297409057617,25.816112518310547,STANDBY,116.666
